transaction_id,student_id,book_id,issue_date,return_date,status
T03487,S0736,B04965,2024-08-18,2025-09-18,Returned
T03488,S0111,B03493,2025-04-11,2026-05-02,Issued
T03489,S0933,B03689,2024-10-01,2026-06-16,Issued
T03490,S0625,B04367,2026-05-22,2026-05-22,Returned
T03491,S0536,B03082,2026-01-26,2026-03-03,Late Return
T03492,S0825,B01172,2025-10-15,2026-06-17,Returned
T03493,S0938,B01232,2024-09-05,2026-07-25,Issued
T03494,S0717,B00802,2026-01-08,2026-01-12,Late Return
T03495,S0817,B01666,2025-06-24,2025-10-23,Issued
T03496,S0576,B00782,2026-04-23,2026-07-19,Returned
T03497,S0558,B01467,2025-03-10,2026-03-25,Late Return
T03498,S0027,B00983,2026-03-06,2026-03-06,Issued
T03499,S0474,B01849,2026-05-11,2026-07-31,Returned
T03500,S0116,B04821,2025-05-29,2025-11-03,Late Return
T03501,S0933,B03985,2026-03-04,2026-04-02,Issued
T03502,S0809,B01484,2025-01-27,2026-03-31,Returned
T03503,S0771,B00974,2025-08-15,2025-11-14,Returned
T03504,S0165,B00379,2025-06-23,2026-07-14,Issued
T03505,S0046,B01259,2024-11-25,2025-06-13,Issued
T03506,S0634,B01871,2025-04-04,2026-01-11,Issued
T03507,S0444,B04371,2024-07-24,2025-04-23,Issued
T03508,S0721,B01169,2025-05-04,2026-08-15,Issued
T03509,S0098,B03076,2025-03-27,2026-06-20,Issued
T03510,S0526,B03712,2024-12-29,2026-05-11,Issued
T03511,S0148,B01167,2026-07-14,2026-08-10,Issued
T03512,S0422,B02018,2024-07-27,2026-04-27,Issued
T03513,S0183,B00502,2025-11-12,2026-01-09,Issued
T03514,S0618,B04654,2025-05-29,2026-03-23,Late Return
T03515,S0806,B03475,2025-10-20,2026-06-29,Late Return
T03516,S0744,B04204,2024-09-12,2025-08-27,Issued
T03517,S0673,B01414,2024-11-02,2026-07-21,Issued
T03518,S0231,B00872,2025-07-01,2026-07-25,Late Return
T03519,S0509,B02411,2026-03-10,2026-04-29,Late Return
T03520,S0698,B04886,2025-03-25,2025-09-07,Issued
T03521,S0676,B01634,2026-03-23,2026-04-05,Issued
T03522,S0587,B02681,2024-10-16,2025-06-19,Late Return
T03523,S0280,B01207,2024-10-18,2025-01-09,Issued
T03524,S0896,B01761,2026-05-14,2026-07-21,Issued
T03525,S0063,B04808,2025-12-09,2026-06-15,Returned
T03526,S0447,B02159,2025-03-24,2026-07-28,Late Return
T03527,S0658,B01982,2026-05-22,2026-07-31,Returned
T03528,S0580,B04207,2025-09-15,2026-07-03,Returned
T03529,S0379,B01658,2025-11-08,2026-06-30,Late Return
T03530,S0805,B01312,2025-06-01,2026-07-10,Returned
T03531,S0187,B04570,2024-09-12,2024-12-15,Returned
T03532,S0976,B00158,2026-02-02,2026-06-12,Returned
T03533,S0450,B01414,2024-10-06,2025-09-01,Returned
T03534,S0313,B02657,2025-05-17,2026-04-11,Returned
T03535,S0583,B02962,2026-05-04,2026-07-16,Returned
T03536,S0102,B04937,2024-09-03,2026-02-09,Issued
T03537,S0094,B00931,2024-07-29,2025-12-07,Issued
T03538,S0813,B02863,2025-06-26,2026-04-25,Issued
T03539,S0821,B03903,2024-11-28,2025-09-20,Returned
T03540,S0144,B01475,2026-03-19,2026-05-03,Returned
T03541,S0227,B03156,2025-11-10,2026-08-05,Issued
T03542,S0043,B03597,2026-04-01,2026-05-18,Returned
T03543,S0999,B03227,2026-06-03,2026-07-02,Returned
T03544,S0291,B00517,2026-06-26,2026-08-01,Issued
T03545,S0172,B01291,2024-09-20,2026-04-10,Late Return
T03546,S0646,B04782,2025-04-10,2026-06-26,Late Return
T03547,S0694,B04242,2025-09-21,2026-03-20,Issued
T03548,S0874,B00426,2025-01-24,2025-06-10,Returned
T03549,S0935,B02357,2024-12-26,2026-02-02,Late Return
T03550,S0484,B02820,2025-01-13,2025-06-30,Returned
T03551,S0829,B02407,2026-01-26,2026-02-23,Returned
T03552,S0260,B03168,2025-07-06,2026-07-30,Late Return
T03553,S0885,B01489,2025-07-23,2026-07-24,Returned
T03554,S0552,B04617,2025-01-17,2026-03-16,Returned
T03555,S0026,B02885,2026-05-11,2026-06-24,Returned
T03556,S0467,B02846,2025-04-20,2026-01-26,Issued
T03557,S0517,B01196,2026-01-14,2026-03-27,Issued
T03558,S0989,B00747,2024-09-21,2025-08-21,Returned
T03559,S0685,B03721,2026-06-05,2026-06-27,Returned
T03560,S0058,B03741,2025-07-11,2026-04-21,Returned
T03561,S0467,B03419,2025-05-17,2025-05-17,Issued
T03562,S0558,B03494,2025-03-08,2026-01-23,Returned
T03563,S0434,B04309,2025-08-19,2026-05-17,Returned
T03564,S0310,B00996,2026-02-26,2026-03-24,Late Return
T03565,S0677,B00435,2025-11-28,2025-12-05,Issued
T03566,S0685,B01846,2024-12-01,2025-10-20,Late Return
T03567,S0570,B04284,2025-05-26,2026-02-20,Late Return
T03568,S0895,B04523,2024-11-28,2026-07-24,Returned
T03569,S0936,B00388,2025-11-25,2026-06-24,Issued
T03570,S0841,B03053,2025-02-12,2025-05-08,Returned
T03571,S0387,B00060,2025-08-07,2026-02-04,Issued
T03572,S0369,B00632,2026-02-10,2026-04-19,Late Return
T03573,S0892,B01050,2025-03-16,2026-07-29,Late Return
T03574,S0695,B02810,2025-10-01,2026-02-17,Late Return
T03575,S0093,B03616,2026-02-26,2026-04-19,Returned
T03576,S0464,B03383,2026-06-02,2026-08-06,Issued
T03577,S0750,B01347,2026-06-03,2026-07-31,Issued
T03578,S0185,B04225,2026-01-21,2026-02-01,Issued
T03579,S0623,B03019,2025-08-07,2025-08-16,Returned
T03580,S0184,B01252,2026-01-30,2026-03-29,Issued
T03581,S0257,B03090,2024-10-10,2025-08-21,Returned
T03582,S0864,B02119,2025-09-18,2026-02-23,Late Return
T03583,S0738,B03076,2024-11-09,2026-01-08,Issued
T03584,S0013,B03851,2025-05-21,2025-11-09,Late Return
T03585,S0405,B01933,2026-01-27,2026-06-22,Returned
T03586,S0131,B01190,2026-06-03,2026-07-09,Issued
T03587,S0481,B01796,2025-08-09,2025-12-25,Issued
T03588,S0138,B03763,2024-10-20,2025-12-03,Late Return
T03589,S0218,B02075,2025-09-24,2026-08-14,Returned
T03590,S0565,B01702,2025-12-27,2026-08-13,Issued
T03591,S0959,B04390,2026-02-22,2026-05-16,Late Return
T03592,S0053,B03299,2025-08-02,2026-07-14,Late Return
T03593,S0640,B00854,2025-11-28,2026-03-07,Late Return
T03594,S0463,B01171,2025-08-03,2026-02-18,Issued
T03595,S0056,B00482,2026-02-20,2026-06-03,Late Return
T03596,S0362,B00696,2026-06-16,2026-08-02,Late Return
T03597,S0886,B00866,2025-09-22,2026-07-16,Returned
T03598,S0822,B03247,2025-03-03,2025-03-09,Late Return
T03599,S0011,B03582,2025-02-13,2026-04-30,Late Return
T03600,S0056,B04801,2024-07-18,2026-05-24,Issued
T03601,S0825,B01604,2025-01-29,2026-03-22,Returned
T03602,S0782,B00245,2024-12-03,2025-11-22,Issued
T03603,S0809,B00754,2025-09-03,2026-01-03,Returned
T03604,S0006,B02061,2024-10-09,2026-02-04,Returned
T03605,S0877,B00402,2025-10-18,2026-06-30,Returned
T03606,S0764,B03117,2026-04-14,2026-08-14,Issued
T03607,S0548,B02305,2025-07-28,2025-10-21,Returned
T03608,S0139,B01837,2025-08-23,2026-03-26,Late Return
T03609,S0303,B01731,2025-07-03,2025-11-14,Late Return
T03610,S0580,B03543,2026-02-23,2026-04-14,Returned
T03611,S0799,B00498,2026-04-25,2026-06-25,Returned
T03612,S0195,B00834,2025-10-21,2026-05-05,Issued
T03613,S0734,B01629,2026-01-09,2026-03-14,Late Return
T03614,S0005,B01883,2026-02-23,2026-07-30,Issued
T03615,S0630,B02352,2026-05-22,2026-08-14,Issued
T03616,S0910,B03664,2026-03-15,2026-04-15,Returned
T03617,S0480,B01585,2025-01-22,2025-11-21,Late Return
T03618,S0609,B00749,2025-02-03,2026-04-15,Returned
T03619,S0713,B04504,2025-03-11,2025-04-17,Issued
T03620,S0138,B01321,2025-09-20,2026-06-17,Returned
T03621,S0023,B03392,2026-06-12,2026-07-26,Issued
T03622,S0269,B00041,2024-08-10,2026-07-10,Returned
T03623,S0356,B00809,2024-08-15,2024-12-23,Late Return
T03624,S0121,B04425,2024-11-05,2026-03-01,Issued
T03625,S0139,B04431,2025-04-28,2025-11-01,Issued
T03626,S0060,B03768,2025-03-04,2026-04-30,Returned
T03627,S0226,B01816,2025-09-18,2026-06-24,Issued
T03628,S0077,B00156,2025-08-09,2026-02-10,Returned
T03629,S0048,B04004,2026-07-08,2026-08-01,Issued
T03630,S0033,B04484,2025-05-13,2026-03-15,Returned
T03631,S0452,B00268,2024-08-20,2026-05-26,Issued
T03632,S0381,B04740,2024-10-28,2026-05-10,Returned
T03633,S0693,B03242,2026-07-07,2026-07-13,Issued
T03634,S0091,B04378,2025-12-08,2026-03-28,Returned
T03635,S0713,B04430,2025-09-16,2026-07-11,Late Return
T03636,S0307,B01654,2026-01-08,2026-03-27,Late Return
T03637,S0610,B04889,2026-05-18,2026-06-28,Late Return
T03638,S0090,B04841,2025-05-15,2025-05-31,Returned
T03639,S0761,B00253,2025-03-10,2025-10-31,Issued
T03640,S0591,B00314,2026-05-06,2026-07-28,Returned
T03641,S0792,B01875,2026-05-16,2026-08-11,Returned
T03642,S0981,B04267,2025-04-11,2025-05-30,Late Return
T03643,S0540,B01440,2024-09-29,2024-10-22,Late Return
T03644,S0018,B00545,2024-11-16,2026-04-20,Returned
T03645,S0242,B01980,2024-10-29,2025-09-12,Late Return
T03646,S0654,B04954,2025-09-14,2026-02-13,Late Return
T03647,S0704,B04668,2026-03-24,2026-07-05,Late Return
T03648,S0109,B02680,2025-06-01,2025-12-25,Returned
T03649,S0368,B04075,2026-04-11,2026-08-10,Late Return
T03650,S0435,B00652,2025-06-17,2026-02-24,Returned
T03651,S0411,B04678,2025-04-30,2025-10-14,Late Return
T03652,S0479,B03089,2025-05-31,2025-07-20,Issued
T03653,S0339,B00557,2025-07-16,2026-06-18,Late Return
T03654,S0907,B02099,2025-01-18,2026-08-06,Issued
T03655,S0273,B04098,2024-11-06,2025-12-08,Issued
T03656,S0638,B02614,2025-07-07,2025-08-08,Late Return
T03657,S0603,B00400,2024-08-06,2025-01-24,Returned
T03658,S0450,B03807,2024-12-29,2025-10-16,Late Return
T03659,S0204,B02990,2025-11-02,2025-11-17,Late Return
T03660,S0423,B01507,2025-06-26,2025-07-05,Issued
T03661,S0891,B02430,2026-06-29,2026-08-03,Returned
T03662,S0360,B04338,2025-02-27,2025-08-08,Late Return
T03663,S0995,B03453,2025-07-02,2026-04-14,Returned
T03664,S0167,B04186,2024-08-30,2026-07-25,Returned
T03665,S0665,B00494,2025-03-07,2025-11-27,Late Return
T03666,S0015,B04401,2025-05-15,2025-08-23,Issued
T03667,S0900,B03106,2025-05-21,2026-01-31,Late Return
T03668,S0557,B00377,2025-11-23,2026-01-01,Late Return
T03669,S0211,B03486,2025-10-19,2025-11-27,Issued
T03670,S0519,B00641,2025-11-16,2026-06-26,Issued
T03671,S0775,B04012,2025-04-02,2025-11-19,Returned
T03672,S0595,B00747,2025-06-09,2025-12-12,Returned
T03673,S0076,B00706,2025-02-11,2026-02-08,Returned
T03674,S0761,B03050,2025-01-10,2026-07-10,Late Return
T03675,S0732,B04385,2025-08-23,2026-05-05,Late Return
T03676,S0186,B02078,2026-07-13,2026-07-23,Returned
T03677,S0222,B01907,2024-09-02,2025-09-06,Returned
T03678,S0697,B02023,2024-11-10,2026-05-28,Late Return
T03679,S0243,B04459,2024-10-20,2026-02-07,Issued
T03680,S0515,B04938,2024-08-25,2025-11-09,Returned
T03681,S0881,B03338,2024-08-21,2026-02-24,Issued
T03682,S0083,B00371,2024-12-01,2025-06-07,Late Return
T03683,S0140,B03906,2025-03-22,2025-09-30,Returned
T03684,S0159,B02007,2025-07-05,2025-08-28,Late Return
T03685,S0366,B01058,2026-05-02,2026-06-16,Late Return
T03686,S0871,B02984,2025-01-12,2026-05-27,Issued
T03687,S0849,B01728,2026-05-07,2026-06-06,Late Return
T03688,S0967,B03105,2024-12-26,2026-07-30,Issued
T03689,S0657,B03537,2026-05-07,2026-06-14,Issued
T03690,S0556,B02551,2026-01-22,2026-03-19,Issued
T03691,S0255,B00630,2025-08-02,2025-09-11,Issued
T03692,S0104,B03328,2025-06-26,2025-10-07,Returned
T03693,S0982,B03284,2024-09-23,2025-10-25,Late Return
T03694,S0391,B04067,2026-07-09,2026-08-15,Returned
T03695,S0716,B02279,2024-11-04,2025-03-21,Returned
T03696,S0925,B00161,2026-05-10,2026-06-18,Late Return
T03697,S0616,B02873,2024-09-08,2025-05-12,Returned
T03698,S0287,B02971,2026-05-05,2026-08-11,Issued
T03699,S0339,B04315,2024-12-22,2025-07-04,Issued
T03700,S0892,B00106,2024-10-12,2026-07-19,Late Return
T03701,S0480,B04541,2025-07-01,2026-02-22,Returned
T03702,S0815,B02546,2025-01-29,2026-06-09,Returned
T03703,S0828,B02604,2024-11-13,2025-02-18,Late Return
T03704,S0557,B00786,2026-02-12,2026-06-21,Issued
T03705,S0746,B01102,2026-05-15,2026-07-31,Issued
T03706,S0056,B02038,2024-08-04,2025-01-24,Returned
T03707,S0773,B02144,2025-03-05,2025-10-01,Returned
T03708,S0628,B02631,2025-10-06,2026-04-04,Issued
T03709,S0708,B03646,2025-06-16,2025-12-21,Issued
T03710,S0638,B03930,2026-05-31,2026-05-31,Late Return
T03711,S0902,B01451,2024-11-04,2026-01-08,Issued
T03712,S0189,B01021,2025-11-15,2026-05-13,Returned
T03713,S0208,B01306,2026-05-31,2026-07-19,Issued
T03714,S0334,B03883,2024-10-25,2026-02-14,Late Return
T03715,S0930,B03831,2025-08-08,2026-02-06,Returned
T03716,S0849,B00435,2026-03-17,2026-05-12,Returned
T03717,S0204,B03097,2025-06-17,2025-10-25,Returned
T03718,S0065,B04094,2025-09-02,2025-12-03,Late Return
T03719,S0690,B04425,2025-03-13,2025-12-07,Returned
T03720,S0476,B03092,2026-02-22,2026-06-14,Late Return
T03721,S0977,B04938,2025-06-11,2025-08-14,Issued
T03722,S0688,B04397,2025-01-14,2025-09-09,Returned
T03723,S0210,B00052,2024-09-13,2026-03-27,Returned
T03724,S0004,B04261,2024-12-12,2024-12-29,Issued
T03725,S0645,B00944,2026-06-22,2026-07-02,Issued
T03726,S0613,B00370,2024-09-01,2024-12-05,Late Return
T03727,S0694,B02813,2025-11-28,2026-06-13,Returned
T03728,S0916,B02090,2026-02-08,2026-06-14,Late Return
T03729,S0733,B04688,2025-12-31,2026-05-19,Returned
T03730,S0858,B01151,2025-03-16,2026-01-12,Issued
T03731,S0776,B00472,2025-04-12,2026-05-15,Late Return
T03732,S0354,B03368,2026-04-05,2026-06-12,Issued
T03733,S0288,B01824,2024-12-21,2026-07-29,Issued
T03734,S0902,B03264,2026-06-13,2026-08-03,Late Return
T03735,S0304,B01700,2024-11-27,2025-02-01,Issued
T03736,S0498,B04119,2024-12-28,2026-06-05,Returned
T03737,S0934,B03498,2025-01-18,2025-02-25,Returned
T03738,S0236,B03616,2025-09-21,2026-06-08,Late Return
T03739,S0433,B04082,2026-06-17,2026-07-28,Returned
T03740,S0043,B03972,2025-11-14,2026-03-28,Late Return
T03741,S0858,B02333,2026-01-28,2026-08-11,Returned
T03742,S0161,B02848,2025-07-14,2025-10-22,Late Return
T03743,S0412,B00001,2026-06-30,2026-07-23,Issued
T03744,S0591,B03645,2025-05-04,2026-04-03,Returned
T03745,S0067,B00616,2025-02-02,2025-09-25,Late Return
T03746,S0682,B02367,2025-07-06,2026-05-06,Returned
T03747,S0753,B02614,2025-08-13,2026-01-11,Late Return
T03748,S0494,B04606,2026-02-17,2026-05-04,Late Return
T03749,S0495,B02451,2025-08-06,2025-11-01,Late Return
T03750,S0197,B03403,2025-12-02,2026-07-13,Issued
T03751,S0172,B03445,2026-05-20,2026-07-14,Returned
T03752,S0003,B02114,2026-03-09,2026-04-27,Late Return
T03753,S0180,B00450,2024-10-23,2025-07-31,Late Return
T03754,S0160,B00047,2025-11-12,2026-04-22,Returned
T03755,S0118,B03192,2025-01-22,2025-07-31,Returned
T03756,S0333,B01891,2026-07-07,2026-07-07,Returned
T03757,S0222,B00033,2025-10-22,2026-08-09,Late Return
T03758,S0339,B00935,2025-02-20,2025-10-07,Returned
T03759,S0945,B03773,2024-08-31,2026-05-10,Issued
T03760,S0901,B02830,2026-04-28,2026-05-26,Returned
T03761,S0188,B03002,2025-05-20,2026-06-09,Issued
T03762,S0875,B04919,2024-12-07,2025-09-14,Late Return
T03763,S0284,B00903,2025-03-05,2026-06-13,Late Return
T03764,S0228,B04506,2025-11-20,2026-07-21,Late Return
T03765,S0304,B02514,2025-03-18,2026-04-02,Late Return
T03766,S0777,B01763,2024-08-21,2026-02-15,Returned
T03767,S0381,B00454,2025-04-03,2026-01-13,Returned
T03768,S0169,B03043,2024-09-01,2026-01-14,Late Return
T03769,S0201,B04622,2024-12-21,2024-12-23,Late Return
T03770,S0178,B04020,2024-07-17,2025-03-24,Returned
T03771,S0820,B04554,2026-01-24,2026-02-08,Returned
T03772,S0397,B04912,2025-06-25,2026-08-04,Late Return
T03773,S0426,B04651,2024-12-31,2025-01-13,Late Return
T03774,S0009,B03335,2025-02-12,2025-04-24,Returned
T03775,S0164,B04677,2024-12-07,2025-10-02,Returned
T03776,S0401,B04651,2025-08-18,2026-07-10,Returned
T03777,S0638,B03085,2026-04-11,2026-05-06,Returned
T03778,S0563,B03701,2025-01-23,2026-01-23,Late Return
T03779,S0463,B02163,2025-03-11,2026-07-02,Returned
T03780,S0808,B00298,2026-07-05,2026-08-12,Issued
T03781,S0221,B03752,2025-02-01,2025-05-08,Returned
T03782,S0801,B02729,2025-02-23,2026-01-01,Issued
T03783,S0628,B00833,2025-09-28,2026-06-24,Issued
T03784,S0041,B04684,2025-08-28,2026-03-19,Returned
T03785,S0973,B02134,2025-02-07,2025-08-07,Returned
T03786,S0222,B02650,2025-04-19,2026-04-21,Issued
T03787,S0550,B01981,2026-07-14,2026-08-09,Issued
T03788,S0618,B01419,2024-11-05,2026-02-27,Late Return
T03789,S0863,B02096,2025-10-11,2026-01-16,Returned
T03790,S0736,B04225,2026-01-26,2026-05-25,Issued
T03791,S0297,B04535,2024-10-18,2026-06-12,Issued
T03792,S0165,B02240,2024-09-13,2025-09-03,Late Return
T03793,S0066,B02296,2025-07-21,2025-08-07,Late Return
T03794,S0217,B02227,2026-07-10,2026-08-04,Issued
T03795,S0781,B02762,2024-09-16,2026-04-17,Returned
T03796,S0048,B02403,2025-09-09,2026-08-02,Returned
T03797,S0066,B00769,2026-04-30,2026-07-18,Late Return
T03798,S0165,B00727,2026-06-12,2026-07-25,Late Return
T03799,S0474,B01069,2025-11-18,2026-05-05,Late Return
T03800,S0374,B03127,2025-02-07,2025-02-13,Returned
T03801,S0220,B02091,2025-12-28,2026-04-09,Returned
T03802,S0032,B01291,2025-08-12,2026-04-12,Returned
T03803,S0705,B01818,2025-08-02,2025-10-21,Issued
T03804,S0991,B03048,2026-01-20,2026-07-11,Returned
T03805,S0370,B04696,2024-12-20,2025-10-25,Issued
T03806,S0909,B04970,2026-01-31,2026-07-09,Issued
T03807,S0398,B00809,2025-07-11,2025-11-17,Late Return
T03808,S0547,B03594,2025-06-11,2025-08-26,Late Return
T03809,S0367,B00382,2026-03-31,2026-06-13,Issued
T03810,S0028,B04699,2025-11-05,2025-12-09,Issued
T03811,S0663,B02019,2025-01-04,2025-11-29,Issued
T03812,S0040,B03740,2025-04-23,2026-06-12,Returned
T03813,S0227,B04976,2025-06-20,2025-10-18,Issued
T03814,S0139,B01537,2025-05-25,2025-07-07,Returned
T03815,S0830,B03671,2026-05-14,2026-07-03,Late Return
T03816,S0050,B02593,2025-04-11,2025-07-28,Late Return
T03817,S0529,B01820,2025-11-22,2026-04-19,Late Return
T03818,S0601,B01185,2025-03-20,2025-08-06,Issued
T03819,S0193,B02645,2026-04-09,2026-07-25,Returned
T03820,S0697,B03289,2025-11-23,2026-02-02,Late Return
T03821,S0320,B04431,2025-04-03,2026-08-10,Issued
T03822,S0210,B03481,2025-06-26,2026-03-01,Issued
T03823,S0627,B02186,2026-05-11,2026-07-04,Issued
T03824,S0219,B00832,2026-03-08,2026-06-01,Returned
T03825,S0412,B01669,2025-09-09,2025-12-20,Returned
T03826,S0569,B01902,2025-04-01,2025-05-14,Late Return
T03827,S0262,B01053,2026-01-12,2026-04-20,Returned
T03828,S0229,B04642,2025-05-29,2026-07-27,Returned
T03829,S0196,B00025,2025-09-05,2026-02-24,Late Return
T03830,S0055,B03125,2024-09-29,2024-10-30,Returned
T03831,S0262,B02103,2025-09-27,2026-03-19,Returned
T03832,S0765,B02688,2024-08-22,2025-06-30,Issued
T03833,S0753,B00420,2026-07-16,2026-08-15,Issued
T03834,S0640,B02336,2025-09-09,2026-05-08,Late Return
T03835,S0347,B03740,2026-06-30,2026-08-06,Late Return
T03836,S0679,B01803,2026-03-02,2026-07-24,Late Return
T03837,S0431,B04600,2024-12-24,2025-02-12,Returned
T03838,S0944,B03648,2025-04-24,2025-11-23,Issued
T03839,S0255,B04056,2026-04-08,2026-06-17,Late Return
T03840,S0135,B04135,2024-10-24,2025-11-03,Late Return
T03841,S0975,B03761,2024-08-21,2025-03-15,Issued
T03842,S0050,B04119,2025-02-13,2025-06-25,Late Return
T03843,S0408,B00597,2024-11-30,2026-06-26,Late Return
T03844,S0469,B01551,2026-04-17,2026-08-01,Returned
T03845,S0308,B00898,2025-12-12,2026-02-27,Returned
T03846,S0053,B00460,2025-09-02,2026-02-26,Issued
T03847,S0655,B01240,2024-08-31,2026-07-01,Returned
T03848,S0267,B00923,2025-06-22,2026-04-20,Late Return
T03849,S0046,B00330,2024-11-28,2025-05-29,Late Return
T03850,S0828,B00151,2026-07-02,2026-07-24,Issued
T03851,S0542,B01186,2025-10-13,2025-12-28,Returned
T03852,S0657,B00022,2024-10-22,2026-02-17,Returned
T03853,S0463,B01501,2024-11-18,2025-01-19,Issued
T03854,S0815,B03545,2025-12-17,2026-03-08,Late Return
T03855,S0479,B04140,2024-07-20,2025-04-13,Issued
T03856,S0694,B00174,2025-07-09,2025-10-03,Returned
T03857,S0248,B01770,2025-09-18,2026-04-15,Late Return
T03858,S0439,B02116,2025-10-10,2026-07-17,Returned
T03859,S0012,B02422,2024-12-20,2026-06-07,Issued
T03860,S0557,B03498,2024-10-05,2025-05-20,Returned
T03861,S0113,B03230,2025-06-05,2026-08-07,Returned
T03862,S0743,B00486,2026-01-26,2026-02-28,Issued
T03863,S0435,B03671,2025-02-19,2025-06-20,Returned
T03864,S0004,B04258,2025-04-21,2025-10-11,Issued
T03865,S0888,B04027,2026-04-23,2026-07-07,Issued
T03866,S0508,B03301,2025-06-11,2025-11-17,Late Return
T03867,S0596,B00746,2024-08-10,2025-09-16,Late Return
T03868,S0292,B00628,2025-07-24,2026-07-31,Returned
T03869,S0750,B02419,2024-12-20,2025-07-28,Issued
T03870,S0706,B00750,2025-03-26,2026-03-22,Issued
T03871,S0847,B03686,2024-08-11,2025-03-12,Issued
T03872,S0688,B00669,2025-10-01,2026-01-01,Late Return
T03873,S0682,B02835,2025-12-07,2026-04-18,Issued
T03874,S0478,B02743,2025-04-22,2025-09-02,Issued
T03875,S0402,B03624,2024-12-07,2025-11-27,Returned
T03876,S0189,B03628,2024-10-05,2025-09-21,Returned
T03877,S0233,B00446,2025-01-17,2026-07-17,Returned
T03878,S0628,B03075,2024-11-30,2025-11-02,Returned
T03879,S0004,B03891,2025-11-30,2026-05-27,Late Return
T03880,S0231,B04920,2025-04-04,2026-07-12,Issued
T03881,S0995,B01831,2024-08-04,2024-09-09,Late Return
T03882,S0560,B03747,2026-01-03,2026-05-31,Issued
T03883,S0451,B02072,2024-11-17,2025-12-22,Late Return
T03884,S0944,B01151,2025-03-12,2025-10-24,Late Return
T03885,S0141,B00989,2026-04-18,2026-07-06,Issued
T03886,S0426,B01085,2025-11-26,2026-01-06,Issued
T03887,S0486,B00748,2026-03-11,2026-07-17,Returned
T03888,S0663,B00361,2025-03-07,2026-01-29,Late Return
T03889,S0848,B03029,2026-06-21,2026-07-03,Returned
T03890,S0843,B04356,2024-11-29,2025-07-08,Issued
T03891,S0196,B03022,2026-02-28,2026-03-05,Late Return
T03892,S0800,B03970,2024-12-28,2025-08-05,Returned
T03893,S0832,B02825,2026-02-01,2026-05-21,Returned
T03894,S0520,B01825,2026-03-19,2026-06-09,Issued
T03895,S0124,B04473,2025-01-06,2025-09-23,Returned
T03896,S0401,B03762,2026-06-22,2026-07-25,Issued
T03897,S0356,B03128,2025-10-12,2026-04-13,Late Return
T03898,S0119,B03802,2024-09-28,2026-02-18,Issued
T03899,S0849,B02897,2025-02-15,2025-10-28,Issued
T03900,S0071,B01394,2026-01-27,2026-04-25,Late Return
T03901,S0673,B03980,2024-08-10,2026-03-11,Issued
T03902,S0158,B01316,2025-05-24,2026-08-02,Issued
T03903,S0067,B02634,2026-05-23,2026-06-28,Late Return
T03904,S0475,B03275,2024-08-20,2025-04-04,Issued
