attendance_id,student_id,subject_id,date,status
11262,S0950,SUB0035,2025-10-30,Leave
11263,S0311,SUB0745,2025-08-29,Leave
11264,S0144,SUB0794,2026-05-26,Absent
11265,S0453,SUB0557,2025-08-17,Absent
11266,S0323,SUB0538,2025-07-21,Present
11267,S0343,SUB0743,2025-10-21,Present
11268,S0371,SUB0308,2026-01-25,Leave
11269,S0639,SUB0082,2026-01-25,Leave
11270,S0669,SUB0989,2026-03-02,Present
11271,S0581,SUB0527,2026-04-26,Absent
11272,S0303,SUB0121,2025-07-29,Present
11273,S0764,SUB0264,2025-11-27,Present
11274,S0888,SUB0398,2025-11-29,Absent
11275,S0126,SUB0524,2025-10-23,Present
11276,S0381,SUB0953,2026-01-21,Absent
11277,S0096,SUB0036,2025-11-24,Leave
11278,S0618,SUB0262,2026-04-21,Absent
11279,S0701,SUB0830,2026-01-19,Leave
11280,S0264,SUB0069,2025-07-19,Leave
11281,S0484,SUB0411,2026-02-14,Absent
11282,S0402,SUB0232,2025-09-15,Present
11283,S0414,SUB0244,2025-08-04,Leave
11284,S0777,SUB0054,2026-01-06,Present
11285,S0221,SUB0875,2026-04-13,Absent
11286,S0236,SUB0933,2025-07-20,Absent
11287,S0012,SUB0800,2025-08-14,Leave
11288,S0669,SUB0883,2026-05-17,Absent
11289,S0528,SUB0941,2025-08-16,Absent
11290,S0471,SUB0037,2025-10-04,Leave
11291,S0363,SUB0950,2026-01-06,Leave
11292,S0661,SUB0921,2026-01-08,Leave
11293,S0091,SUB0366,2026-01-25,Present
11294,S0861,SUB0270,2026-01-23,Absent
11295,S0639,SUB0045,2026-01-11,Present
11296,S0375,SUB0789,2025-11-02,Absent
11297,S0764,SUB0045,2026-04-12,Leave
11298,S0845,SUB0529,2025-12-23,Absent
11299,S0302,SUB0526,2025-09-25,Present
11300,S0015,SUB0419,2025-12-23,Present
11301,S0531,SUB0823,2025-09-06,Leave
11302,S0715,SUB0498,2025-09-20,Absent
11303,S0985,SUB0765,2025-07-24,Absent
11304,S0100,SUB0208,2026-02-11,Present
11305,S0897,SUB0558,2025-07-26,Present
11306,S0109,SUB0099,2025-12-16,Present
11307,S0087,SUB0779,2025-10-10,Present
11308,S0928,SUB0993,2026-06-28,Present
11309,S0428,SUB0467,2025-12-31,Leave
11310,S0573,SUB0614,2026-05-05,Absent
11311,S0969,SUB0134,2025-11-26,Absent
11312,S0278,SUB0351,2025-12-27,Present
11313,S0923,SUB0275,2026-05-30,Present
11314,S0223,SUB0884,2025-11-05,Present
11315,S0382,SUB0921,2026-01-25,Present
11316,S0918,SUB0088,2025-10-11,Absent
11317,S0201,SUB0647,2025-10-12,Leave
11318,S0464,SUB0051,2025-07-25,Leave
11319,S0633,SUB0206,2025-07-31,Present
11320,S0381,SUB0119,2026-01-15,Present
11321,S0641,SUB0699,2026-06-15,Leave
11322,S0071,SUB0928,2026-06-07,Absent
11323,S0925,SUB0202,2026-04-20,Present
11324,S0435,SUB0927,2026-01-04,Present
11325,S0014,SUB0706,2026-05-12,Present
11326,S0438,SUB0226,2026-07-13,Absent
11327,S0002,SUB0271,2026-01-22,Present
11328,S0615,SUB0294,2025-10-24,Absent
11329,S0484,SUB0894,2025-09-02,Present
11330,S0257,SUB0212,2026-04-14,Leave
11331,S0598,SUB0220,2026-03-07,Absent
11332,S0514,SUB0160,2026-02-26,Present
11333,S0734,SUB0172,2025-07-19,Leave
11334,S0639,SUB0648,2025-12-11,Present
11335,S0837,SUB0274,2025-11-24,Leave
11336,S0963,SUB0213,2026-06-18,Present
11337,S0711,SUB0409,2025-11-06,Leave
11338,S0813,SUB0847,2026-04-25,Present
11339,S0672,SUB0799,2026-02-22,Present
11340,S0992,SUB0029,2025-11-13,Leave
11341,S0108,SUB0535,2026-05-07,Absent
11342,S0975,SUB0779,2026-03-21,Leave
11343,S0044,SUB0954,2026-04-25,Leave
11344,S0901,SUB0160,2025-08-25,Leave
11345,S0941,SUB0620,2025-12-03,Present
11346,S0623,SUB0724,2026-05-27,Leave
11347,S0644,SUB0817,2026-04-14,Absent
11348,S0035,SUB0473,2026-02-12,Present
11349,S0684,SUB0341,2026-06-24,Present
11350,S0374,SUB0393,2025-09-12,Absent
11351,S0240,SUB0787,2025-09-08,Leave
11352,S0425,SUB0869,2025-11-23,Present
11353,S0519,SUB0567,2026-06-25,Absent
11354,S0686,SUB0648,2025-12-14,Absent
11355,S0217,SUB0878,2025-07-18,Present
11356,S0550,SUB0729,2025-08-28,Absent
11357,S0339,SUB0285,2025-08-15,Present
11358,S0964,SUB0259,2026-03-15,Leave
11359,S0951,SUB0922,2025-07-18,Leave
11360,S0916,SUB0124,2025-09-26,Leave
11361,S0329,SUB0663,2026-04-24,Present
11362,S0326,SUB0880,2026-03-08,Absent
11363,S0419,SUB0457,2026-03-19,Absent
11364,S0048,SUB0795,2025-12-31,Absent
11365,S0377,SUB0817,2026-03-02,Absent
11366,S0253,SUB0335,2025-11-12,Leave
11367,S0248,SUB0161,2025-08-13,Absent
11368,S0927,SUB0310,2025-11-16,Leave
11369,S0563,SUB0623,2026-02-17,Absent
11370,S0601,SUB0580,2025-10-16,Leave
11371,S0755,SUB0120,2026-06-24,Absent
11372,S0132,SUB0318,2025-10-06,Leave
11373,S0097,SUB0990,2026-01-09,Present
11374,S0336,SUB0506,2025-07-30,Present
11375,S0185,SUB0265,2026-03-31,Leave
11376,S0657,SUB0828,2026-04-11,Absent
11377,S0433,SUB0469,2025-10-02,Absent
11378,S0548,SUB0308,2025-09-30,Present
11379,S0804,SUB0312,2026-07-07,Present
11380,S0023,SUB0942,2026-05-18,Leave
11381,S0420,SUB0227,2025-11-28,Absent
11382,S0251,SUB0419,2025-08-16,Absent
11383,S0901,SUB0049,2026-07-02,Leave
11384,S0797,SUB0078,2025-10-12,Present
11385,S0063,SUB0584,2025-12-25,Present
11386,S0578,SUB0608,2025-11-25,Present
11387,S0357,SUB0530,2026-02-02,Present
11388,S0070,SUB0891,2026-04-18,Absent
11389,S0194,SUB0678,2025-12-30,Present
11390,S0210,SUB0311,2026-05-02,Leave
11391,S0498,SUB0906,2026-03-08,Absent
11392,S0678,SUB0232,2026-03-06,Leave
11393,S0316,SUB0306,2026-02-07,Present
11394,S0770,SUB0516,2026-04-12,Absent
11395,S0955,SUB0047,2026-06-05,Absent
11396,S0526,SUB0666,2025-10-31,Absent
11397,S0086,SUB0252,2026-01-05,Absent
11398,S0822,SUB0906,2026-05-01,Present
11399,S0133,SUB0568,2026-02-19,Absent
11400,S0339,SUB0060,2025-12-04,Present
11401,S0305,SUB0335,2025-11-14,Absent
11402,S0187,SUB0283,2025-10-04,Leave
11403,S0631,SUB0880,2026-01-12,Leave
11404,S0228,SUB0494,2025-11-10,Absent
11405,S0470,SUB0448,2026-05-17,Leave
11406,S0104,SUB0909,2025-12-04,Leave
11407,S0186,SUB0008,2025-11-18,Leave
11408,S0937,SUB0629,2026-05-10,Leave
11409,S0223,SUB0745,2025-10-28,Leave
11410,S0613,SUB0574,2026-06-21,Present
11411,S0410,SUB0675,2025-07-21,Present
11412,S0332,SUB0433,2026-04-25,Leave
11413,S0244,SUB0195,2026-05-16,Absent
11414,S0274,SUB0779,2025-11-22,Present
11415,S0077,SUB0711,2025-08-30,Absent
11416,S0684,SUB0123,2026-05-30,Absent
11417,S0772,SUB0511,2025-09-19,Present
11418,S0376,SUB0982,2026-07-10,Leave
11419,S0479,SUB0858,2025-09-06,Absent
11420,S0982,SUB0289,2025-10-08,Present
11421,S0904,SUB0078,2025-10-17,Present
11422,S0780,SUB0327,2025-12-02,Present
11423,S0120,SUB0164,2025-11-08,Present
11424,S0947,SUB0597,2026-03-23,Absent
11425,S0524,SUB0208,2026-01-28,Absent
11426,S0704,SUB0591,2026-06-05,Absent
11427,S0864,SUB0628,2026-05-27,Leave
11428,S0571,SUB0362,2026-01-06,Absent
11429,S0229,SUB0180,2026-05-27,Absent
11430,S0980,SUB0065,2026-03-08,Absent
11431,S0088,SUB0964,2025-12-19,Leave
11432,S0277,SUB0342,2025-09-07,Leave
11433,S0179,SUB0470,2026-04-16,Absent
11434,S0832,SUB0517,2025-09-27,Present
11435,S0648,SUB0545,2026-04-13,Absent
11436,S0453,SUB0248,2025-09-19,Present
11437,S0665,SUB0782,2026-02-02,Present
11438,S0611,SUB0754,2026-03-07,Absent
11439,S0578,SUB0164,2025-09-02,Present
11440,S0353,SUB0164,2025-09-02,Present
11441,S0679,SUB0094,2026-06-19,Present
11442,S0994,SUB0709,2026-05-15,Present
11443,S0623,SUB0606,2026-04-21,Absent
11444,S0179,SUB0662,2025-12-30,Leave
11445,S0351,SUB0726,2025-10-30,Present
11446,S0375,SUB0164,2025-10-20,Present
11447,S0306,SUB0658,2026-04-10,Leave
11448,S0614,SUB0453,2026-05-14,Absent
11449,S0010,SUB0421,2026-04-03,Leave
11450,S0312,SUB0446,2025-09-30,Present
11451,S0520,SUB0660,2025-10-10,Absent
11452,S0118,SUB0778,2026-01-15,Present
11453,S0701,SUB0094,2026-03-27,Leave
11454,S0609,SUB0252,2026-06-11,Absent
11455,S0938,SUB0100,2025-08-07,Present
11456,S0339,SUB0757,2025-11-04,Absent
11457,S0336,SUB0894,2026-03-20,Leave
11458,S0769,SUB0222,2025-10-24,Absent
11459,S0626,SUB0934,2026-03-04,Absent
11460,S0534,SUB0046,2025-07-22,Absent
11461,S0145,SUB0643,2025-11-01,Absent
11462,S0327,SUB0165,2026-04-12,Absent
11463,S0412,SUB0965,2025-08-15,Absent
11464,S0782,SUB0494,2025-10-12,Absent
11465,S0229,SUB0416,2025-09-06,Absent
11466,S0284,SUB0046,2026-02-02,Present
11467,S0006,SUB0208,2026-05-01,Present
11468,S0542,SUB0712,2025-11-12,Absent
11469,S0060,SUB0973,2026-05-02,Absent
11470,S0379,SUB0635,2025-10-24,Absent
11471,S0334,SUB0541,2026-04-18,Absent
11472,S0170,SUB0410,2026-07-16,Absent
11473,S0427,SUB0626,2025-08-21,Leave
11474,S0126,SUB0591,2026-01-19,Absent
11475,S0306,SUB0519,2026-07-09,Absent
11476,S0542,SUB0321,2026-02-23,Absent
11477,S0635,SUB0170,2026-04-13,Absent
11478,S0692,SUB0548,2026-06-15,Absent
11479,S0191,SUB0214,2026-03-05,Present
11480,S0129,SUB0113,2026-03-09,Absent
11481,S0607,SUB0014,2025-10-06,Leave
11482,S0079,SUB0930,2026-03-02,Present
11483,S0129,SUB0666,2026-04-01,Leave
11484,S0681,SUB0867,2026-05-21,Absent
11485,S0946,SUB0478,2026-06-28,Absent
11486,S0230,SUB0628,2026-06-22,Absent
11487,S0969,SUB0455,2025-09-25,Absent
11488,S0410,SUB0895,2026-04-27,Leave
11489,S0266,SUB0112,2026-02-04,Present
11490,S0781,SUB0764,2025-07-30,Leave
11491,S0850,SUB0059,2026-07-01,Leave
11492,S0986,SUB0870,2026-03-02,Leave
11493,S0933,SUB0556,2026-01-30,Absent
11494,S0198,SUB0711,2026-06-25,Present
11495,S0229,SUB0780,2025-10-22,Leave
11496,S0797,SUB0223,2025-08-16,Leave
11497,S0073,SUB0590,2026-03-18,Present
11498,S0037,SUB0188,2025-08-21,Present
11499,S0553,SUB0731,2026-04-13,Leave
11500,S0073,SUB0326,2026-06-01,Absent
11501,S0849,SUB0574,2026-02-05,Absent
11502,S0419,SUB0697,2025-10-19,Leave
11503,S0310,SUB0989,2026-03-30,Leave
11504,S0352,SUB0962,2025-07-23,Absent
11505,S0096,SUB0845,2025-10-06,Absent
11506,S0237,SUB0819,2025-10-17,Present
11507,S0950,SUB0375,2026-05-24,Absent
11508,S0702,SUB0488,2026-06-13,Leave
11509,S0631,SUB0776,2026-06-01,Absent
11510,S0347,SUB0782,2026-04-26,Leave
11511,S0202,SUB0854,2026-05-26,Absent
11512,S0419,SUB0215,2025-10-18,Present
11513,S0309,SUB0326,2025-12-15,Leave
11514,S0737,SUB0910,2026-07-08,Leave
11515,S0224,SUB0710,2025-08-22,Leave
11516,S0693,SUB0883,2026-04-29,Leave
11517,S0418,SUB0332,2025-07-27,Absent
11518,S0526,SUB0503,2026-05-09,Absent
11519,S0770,SUB0812,2025-10-03,Absent
11520,S0456,SUB0770,2025-12-16,Leave
11521,S0911,SUB0328,2025-08-19,Present
11522,S0597,SUB0673,2025-10-18,Leave
11523,S0714,SUB0703,2025-11-29,Present
11524,S0381,SUB0971,2026-02-04,Present
11525,S0195,SUB0307,2025-12-07,Present
11526,S0760,SUB0454,2025-07-17,Present
11527,S0373,SUB0728,2026-06-14,Present
11528,S0465,SUB0008,2025-12-06,Absent
11529,S0527,SUB0007,2026-01-28,Leave
11530,S0901,SUB0660,2026-04-20,Absent
11531,S0320,SUB0228,2025-07-28,Leave
11532,S0470,SUB0250,2026-01-28,Present
11533,S0453,SUB0830,2026-07-16,Absent
11534,S0811,SUB0312,2026-02-12,Present
11535,S0198,SUB0153,2026-07-11,Present
11536,S0153,SUB0691,2026-04-25,Leave
11537,S0174,SUB0902,2026-05-06,Leave
11538,S0083,SUB0205,2026-05-22,Absent
11539,S0171,SUB0562,2026-07-07,Leave
11540,S0083,SUB0776,2026-04-30,Present
11541,S0232,SUB0503,2026-04-17,Leave
11542,S0449,SUB0123,2026-05-15,Leave
11543,S0248,SUB0338,2026-01-24,Leave
11544,S0048,SUB0346,2025-09-04,Leave
11545,S0881,SUB0335,2025-07-20,Absent
11546,S0230,SUB0904,2025-12-21,Leave
11547,S0890,SUB0296,2026-01-25,Leave
11548,S0019,SUB0038,2026-01-19,Leave
11549,S0855,SUB0130,2026-03-27,Leave
11550,S0823,SUB0873,2025-08-27,Absent
11551,S0751,SUB0459,2026-03-23,Absent
11552,S0044,SUB0011,2026-06-17,Leave
11553,S0503,SUB0211,2026-06-20,Present
11554,S0741,SUB0572,2025-11-07,Leave
11555,S0513,SUB0428,2026-01-17,Leave
11556,S0894,SUB0615,2025-10-18,Present
11557,S0564,SUB0572,2025-09-21,Leave
11558,S0312,SUB0934,2026-01-20,Present
11559,S0141,SUB0983,2026-04-09,Present
11560,S0971,SUB0166,2026-03-06,Present
11561,S0152,SUB0509,2025-11-15,Leave
11562,S0876,SUB0523,2025-11-12,Present
11563,S0090,SUB0536,2025-07-26,Absent
11564,S0675,SUB0420,2026-02-21,Leave
11565,S0382,SUB0841,2026-04-30,Absent
11566,S0370,SUB0684,2026-01-25,Leave
11567,S0017,SUB0470,2026-04-26,Leave
11568,S0025,SUB0802,2026-01-02,Present
11569,S0812,SUB0420,2026-03-17,Present
11570,S0231,SUB0710,2025-10-13,Leave
11571,S0593,SUB0699,2026-04-23,Present
11572,S0441,SUB0104,2025-09-02,Present
11573,S0770,SUB0051,2026-02-19,Leave
11574,S0051,SUB0463,2025-11-25,Leave
11575,S0004,SUB0381,2026-03-24,Present
11576,S0147,SUB0583,2026-01-10,Present
11577,S0912,SUB0362,2025-11-15,Leave
11578,S0700,SUB0524,2025-09-26,Absent
11579,S0964,SUB0211,2026-04-28,Present
11580,S0846,SUB0640,2025-08-04,Absent
11581,S0248,SUB0855,2026-05-23,Present
11582,S0406,SUB0029,2025-10-22,Leave
11583,S0153,SUB0580,2026-06-07,Absent
11584,S0727,SUB0448,2026-05-31,Absent
11585,S0449,SUB0011,2026-04-03,Present
11586,S0178,SUB0694,2026-06-15,Present
11587,S0072,SUB0547,2026-05-02,Leave
11588,S0655,SUB0506,2026-03-18,Absent
11589,S0984,SUB0174,2026-07-12,Present
11590,S0875,SUB0359,2026-01-31,Present
11591,S0978,SUB0057,2026-01-29,Leave
11592,S0462,SUB0109,2025-12-15,Present
11593,S0486,SUB0696,2026-04-03,Leave
11594,S0796,SUB0775,2026-02-18,Absent
11595,S0149,SUB0863,2026-03-25,Leave
11596,S0436,SUB0933,2026-04-16,Leave
11597,S0249,SUB0573,2025-08-09,Present
11598,S0565,SUB0619,2026-03-20,Present
11599,S0178,SUB0470,2026-06-11,Present
11600,S0861,SUB0512,2026-01-20,Absent
11601,S0792,SUB0777,2025-09-13,Present
11602,S0984,SUB0752,2025-12-18,Leave
11603,S0315,SUB0986,2025-09-28,Present
11604,S0475,SUB0203,2026-05-22,Present
11605,S0819,SUB0161,2026-05-19,Present
11606,S0257,SUB0277,2025-09-24,Leave
11607,S0328,SUB0330,2025-11-07,Present
11608,S0926,SUB0218,2025-12-11,Leave
11609,S0857,SUB0858,2025-08-11,Leave
11610,S0828,SUB0812,2026-05-11,Present
11611,S0602,SUB0393,2026-01-11,Leave
11612,S0547,SUB0058,2025-08-15,Leave
11613,S0908,SUB0794,2025-07-21,Leave
11614,S0079,SUB0370,2026-02-13,Absent
11615,S0962,SUB0179,2026-02-28,Present
11616,S0350,SUB0402,2025-11-18,Leave
11617,S0370,SUB0320,2026-06-16,Absent
11618,S0601,SUB0069,2026-04-01,Absent
11619,S0311,SUB0151,2026-04-28,Present
11620,S0608,SUB0759,2026-07-15,Absent
11621,S0035,SUB0254,2026-05-03,Leave
11622,S0382,SUB0712,2025-08-28,Present
11623,S0751,SUB0814,2025-10-17,Present
11624,S0461,SUB0821,2026-01-17,Present
11625,S0789,SUB0643,2025-10-11,Present
11626,S0404,SUB0517,2025-08-04,Leave
11627,S0156,SUB0321,2026-04-03,Leave
11628,S0239,SUB0748,2025-08-08,Present
11629,S0938,SUB0369,2025-10-17,Present
11630,S0502,SUB0467,2026-05-31,Absent
11631,S0106,SUB0067,2026-05-01,Present
11632,S0549,SUB0618,2025-11-04,Absent
11633,S0490,SUB0170,2025-08-01,Leave
11634,S0809,SUB0349,2026-05-17,Leave
11635,S0470,SUB0057,2026-02-21,Leave
11636,S0103,SUB0019,2026-04-16,Present
11637,S0934,SUB0770,2026-04-26,Present
11638,S0143,SUB0408,2026-07-03,Present
11639,S0957,SUB0023,2026-04-30,Absent
11640,S0268,SUB0917,2025-09-26,Present
11641,S0006,SUB0080,2025-09-24,Present
11642,S0638,SUB0583,2025-07-23,Absent
11643,S0678,SUB0100,2026-07-03,Leave
11644,S0531,SUB0287,2026-06-04,Absent
11645,S0167,SUB0404,2025-08-01,Present
11646,S0555,SUB0958,2025-12-28,Leave
11647,S0651,SUB0750,2026-03-27,Absent
11648,S0349,SUB0850,2026-06-28,Leave
11649,S0715,SUB0501,2025-10-24,Present
11650,S0867,SUB0416,2025-10-30,Leave
11651,S0376,SUB0943,2026-06-26,Present
11652,S0647,SUB0251,2025-10-27,Absent
11653,S0593,SUB0057,2025-11-21,Absent
11654,S0585,SUB0809,2026-07-01,Leave
11655,S0471,SUB0045,2026-07-02,Leave
11656,S0542,SUB0567,2026-01-07,Leave
11657,S0548,SUB0791,2026-02-18,Absent
11658,S0022,SUB0323,2026-01-22,Present
11659,S0752,SUB0323,2025-12-22,Leave
11660,S0757,SUB0141,2025-09-08,Present
11661,S0559,SUB0241,2026-05-07,Absent
11662,S0140,SUB0737,2025-12-02,Absent
11663,S0954,SUB0633,2025-11-23,Leave
11664,S0698,SUB0149,2026-01-18,Absent
11665,S0030,SUB0406,2025-09-13,Absent
11666,S0431,SUB0572,2025-08-28,Present
11667,S0379,SUB0618,2026-02-06,Leave
11668,S0347,SUB0745,2026-02-18,Absent
11669,S0348,SUB0578,2025-08-15,Present
11670,S0615,SUB0268,2026-03-17,Absent
11671,S0942,SUB0307,2026-05-31,Leave
11672,S0412,SUB0561,2026-02-22,Present
11673,S0691,SUB0303,2025-08-09,Present
11674,S0569,SUB0676,2026-02-02,Leave
11675,S0371,SUB0938,2025-07-24,Absent
11676,S0893,SUB0068,2025-08-25,Absent
11677,S0480,SUB0468,2025-09-23,Absent
11678,S0167,SUB0293,2026-03-22,Present
11679,S0443,SUB0843,2026-05-13,Absent
11680,S0387,SUB0785,2025-10-19,Present
11681,S0172,SUB0987,2025-10-24,Leave
11682,S0076,SUB0493,2026-07-07,Absent
11683,S0962,SUB0992,2026-05-05,Present
11684,S0558,SUB0114,2025-11-29,Leave
11685,S0754,SUB0106,2025-10-14,Present
11686,S0573,SUB0605,2025-08-15,Absent
11687,S0678,SUB0973,2026-04-10,Absent
11688,S0733,SUB0965,2026-03-18,Absent
11689,S0102,SUB0024,2025-12-26,Leave
11690,S0400,SUB0442,2025-09-15,Present
11691,S0687,SUB0014,2025-11-11,Present
11692,S0585,SUB0546,2026-05-18,Present
11693,S0912,SUB0870,2026-04-17,Present
11694,S0140,SUB0966,2026-01-18,Absent
11695,S0667,SUB0163,2025-11-18,Present
11696,S0445,SUB0897,2026-03-31,Absent
11697,S0679,SUB0969,2026-03-05,Present
11698,S0119,SUB0027,2026-03-12,Present
11699,S0354,SUB0822,2026-01-04,Present
11700,S0082,SUB0531,2025-10-25,Absent
11701,S0241,SUB0792,2026-07-13,Leave
11702,S0222,SUB0409,2025-11-08,Leave
11703,S0090,SUB0214,2025-09-14,Leave
11704,S0430,SUB0504,2026-06-04,Present
11705,S0767,SUB0505,2025-11-28,Absent
11706,S0643,SUB0841,2026-03-20,Leave
11707,S0381,SUB0211,2026-06-15,Leave
11708,S0734,SUB0405,2025-08-05,Absent
11709,S0328,SUB0378,2026-03-29,Absent
11710,S0091,SUB0656,2026-03-02,Present
11711,S0737,SUB0538,2025-09-24,Absent
11712,S0251,SUB0697,2026-02-02,Present
11713,S0156,SUB0759,2026-07-07,Leave
11714,S0756,SUB0556,2025-09-18,Present
11715,S0633,SUB0931,2025-08-28,Leave
11716,S0117,SUB0691,2025-07-20,Present
11717,S0868,SUB0890,2025-11-07,Leave
11718,S0053,SUB0833,2025-09-16,Present
11719,S0225,SUB0545,2026-04-16,Leave
11720,S0844,SUB0758,2026-01-14,Absent
11721,S0720,SUB0086,2026-04-03,Present
11722,S0723,SUB0458,2026-01-29,Present
11723,S0603,SUB0332,2025-10-21,Present
11724,S0525,SUB0880,2025-10-16,Leave
11725,S0568,SUB0274,2025-11-30,Absent
11726,S0074,SUB0460,2026-05-10,Absent
11727,S0447,SUB0230,2025-11-21,Present
11728,S0789,SUB0403,2026-07-10,Present
11729,S0484,SUB0015,2026-05-09,Leave
11730,S0956,SUB0482,2025-12-22,Leave
11731,S0227,SUB0869,2026-04-28,Leave
11732,S0486,SUB0865,2025-09-10,Present
11733,S0021,SUB0145,2025-11-10,Leave
11734,S0652,SUB0669,2026-05-14,Absent
11735,S0232,SUB0033,2025-09-09,Absent
11736,S0229,SUB0565,2025-12-03,Leave
11737,S0116,SUB0337,2026-06-26,Present
11738,S0920,SUB0995,2026-06-11,Absent
11739,S0765,SUB0593,2026-07-04,Present
11740,S0764,SUB0614,2025-11-24,Present
11741,S0095,SUB0787,2026-03-02,Leave
11742,S0553,SUB0150,2026-07-15,Leave
11743,S0324,SUB0243,2025-08-08,Present
11744,S0613,SUB0405,2026-06-28,Absent
11745,S0520,SUB0658,2026-02-10,Leave
11746,S0809,SUB0082,2026-07-11,Absent
11747,S0108,SUB0771,2026-06-07,Absent
11748,S0730,SUB0953,2026-02-04,Present
11749,S0125,SUB0498,2026-03-29,Absent
11750,S0658,SUB0689,2025-10-23,Leave
11751,S0739,SUB0059,2026-01-19,Leave
11752,S0683,SUB0922,2025-12-01,Absent
11753,S0680,SUB0501,2025-12-01,Present
11754,S0922,SUB0332,2025-07-31,Absent
11755,S0573,SUB0844,2026-06-19,Leave
11756,S0539,SUB0048,2025-11-03,Absent
11757,S0301,SUB0444,2026-07-12,Absent
11758,S0487,SUB0891,2025-07-24,Absent
11759,S0597,SUB0165,2025-08-23,Absent
11760,S0593,SUB0077,2025-08-29,Leave
11761,S0139,SUB0776,2025-07-28,Absent
11762,S0754,SUB0965,2025-12-19,Present
11763,S0954,SUB0553,2025-09-04,Present
11764,S0507,SUB0506,2025-10-17,Leave
11765,S0253,SUB0642,2026-05-07,Leave
11766,S0704,SUB0068,2026-02-14,Present
11767,S0590,SUB0307,2026-03-17,Absent
11768,S0777,SUB0882,2025-12-25,Present
11769,S0954,SUB0969,2026-04-24,Leave
11770,S0055,SUB0051,2025-12-06,Absent
11771,S0374,SUB0421,2026-05-14,Absent
11772,S0567,SUB0212,2026-03-06,Leave
11773,S0285,SUB0981,2025-08-28,Absent
11774,S0905,SUB0322,2026-05-10,Absent
11775,S0066,SUB0821,2026-01-06,Present
11776,S0735,SUB0065,2025-10-11,Present
11777,S0295,SUB0770,2026-06-21,Present
11778,S0706,SUB0076,2026-04-28,Present
11779,S0462,SUB0672,2025-08-23,Absent
11780,S0156,SUB0145,2025-11-14,Leave
11781,S0471,SUB0530,2025-12-17,Present
11782,S0502,SUB0552,2026-01-15,Leave
11783,S0482,SUB0926,2025-10-30,Present
11784,S0803,SUB0772,2025-09-02,Present
11785,S0318,SUB0393,2026-04-07,Absent
11786,S0046,SUB0748,2026-07-01,Absent
11787,S0765,SUB0077,2026-07-05,Leave
11788,S0375,SUB0421,2026-04-19,Present
11789,S0012,SUB0270,2026-07-11,Absent
11790,S0066,SUB0827,2026-01-05,Absent
11791,S0164,SUB0245,2025-09-17,Absent
11792,S0996,SUB0895,2026-04-01,Present
11793,S0876,SUB0630,2025-08-12,Present
11794,S0321,SUB0046,2026-05-29,Leave
11795,S0881,SUB0904,2026-01-06,Absent
11796,S0430,SUB0900,2026-01-23,Present
11797,S0529,SUB0390,2026-02-26,Present
11798,S0325,SUB0767,2026-04-16,Leave
11799,S0989,SUB0010,2025-10-29,Absent
11800,S0084,SUB0262,2026-01-30,Absent
11801,S0798,SUB0923,2026-04-02,Absent
11802,S0374,SUB0778,2026-03-18,Present
11803,S0464,SUB0441,2025-11-24,Absent
11804,S0090,SUB0630,2026-06-06,Present
11805,S0205,SUB0288,2025-12-14,Leave
11806,S0944,SUB0456,2025-11-26,Absent
11807,S0056,SUB0629,2026-03-29,Absent
11808,S0003,SUB0594,2025-11-18,Absent
11809,S0519,SUB0043,2025-08-25,Present
11810,S0489,SUB0236,2025-11-02,Absent
11811,S0577,SUB0614,2025-10-21,Present
11812,S0735,SUB0502,2025-08-29,Leave
11813,S0600,SUB0925,2026-04-17,Leave
11814,S0380,SUB0599,2025-12-31,Present
11815,S0583,SUB0607,2026-03-18,Absent
11816,S0529,SUB0660,2025-10-12,Leave
11817,S0447,SUB0244,2025-08-13,Present
11818,S0397,SUB0016,2025-11-23,Leave
11819,S0807,SUB0908,2026-04-24,Present
11820,S0648,SUB0795,2026-01-15,Leave
11821,S0429,SUB0448,2026-05-11,Leave
11822,S0929,SUB0949,2026-06-06,Present
11823,S0845,SUB0120,2026-06-14,Absent
11824,S0969,SUB0060,2026-04-16,Present
11825,S0683,SUB0468,2025-08-11,Absent
11826,S0338,SUB0744,2026-03-21,Present
11827,S0005,SUB0218,2025-12-03,Absent
11828,S0833,SUB0244,2025-08-16,Leave
11829,S0835,SUB0261,2026-05-04,Leave
11830,S0886,SUB0037,2025-08-15,Leave
11831,S0834,SUB0630,2025-10-04,Absent
11832,S0882,SUB0439,2025-07-26,Absent
11833,S0003,SUB0763,2026-04-13,Present
11834,S0169,SUB0593,2026-02-19,Absent
11835,S0028,SUB0712,2026-06-09,Present
11836,S0022,SUB0654,2025-09-23,Leave
11837,S0061,SUB0500,2025-07-26,Present
11838,S0463,SUB0355,2026-01-03,Leave
11839,S0721,SUB0455,2026-07-11,Absent
11840,S0651,SUB0838,2025-09-28,Leave
11841,S0881,SUB0716,2025-11-04,Absent
11842,S0908,SUB0342,2026-07-07,Leave
11843,S0296,SUB0191,2025-08-12,Leave
11844,S0567,SUB0526,2026-01-05,Present
11845,S0068,SUB0585,2026-07-07,Absent
11846,S0699,SUB0481,2025-12-14,Leave
11847,S0249,SUB0796,2026-03-19,Absent
11848,S0623,SUB0688,2026-04-18,Absent
11849,S0690,SUB0392,2026-03-26,Absent
11850,S0527,SUB0727,2025-11-24,Leave
11851,S0730,SUB0732,2025-08-21,Leave
11852,S0473,SUB0420,2026-05-22,Present
