book_id,book_name,author,publisher,publication_year
B01650,Deep Learning,Ross,Wiley,2013
B01651,Discrete Mathematics,Stallings,Oxford,2021
B01652,Software Engineering,Sutton,Wiley,2015
B01653,Software Engineering,Stallings,McGraw Hill,2026
B01654,Operating Systems,Stallings,McGraw Hill,2017
B01655,Algorithms,Tanenbaum,Pearson,2020
B01656,Machine Learning,Cormen,Oxford,2011
B01657,Database Management Systems,Stallings,Pearson,2023
B01658,Discrete Mathematics,Stallings,McGraw Hill,2019
B01659,Big Data,Sutton,Oxford,2019
B01660,Compiler Design,James,Springer,2023
B01661,Cyber Security,Sutton,Springer,2026
B01662,Discrete Mathematics,Ross,Pearson,2014
B01663,Java Programming,Stallings,McGraw Hill,2010
B01664,Database Management Systems,Sutton,McGraw Hill,2020
B01665,Digital Logic,Cormen,Springer,2015
B01666,Deep Learning,Stallings,Springer,2021
B01667,Digital Logic,Tanenbaum,Pearson,2010
B01668,Algorithms,Ross,Springer,2011
B01669,Cloud Computing,James,Oxford,2019
B01670,Operating Systems,Korth,Pearson,2012
B01671,Cloud Computing,James,Wiley,2012
B01672,Artificial Intelligence,Galvin,Pearson,2026
B01673,Artificial Intelligence,Korth,Pearson,2025
B01674,Database Management Systems,Tanenbaum,Wiley,2015
B01675,Data Structures,Tanenbaum,McGraw Hill,2020
B01676,Software Engineering,Korth,Wiley,2017
B01677,Artificial Intelligence,Goodfellow,Springer,2010
B01678,Data Structures,James,McGraw Hill,2026
B01679,Cyber Security,Ross,Oxford,2015
B01680,Deep Learning,Korth,Springer,2017
B01681,Artificial Intelligence,Tanenbaum,Pearson,2015
B01682,Data Mining,Sutton,Wiley,2020
B01683,Python Programming,Ross,Wiley,2019
B01684,Operating Systems,Silberschatz,Springer,2018
B01685,Data Structures,Tanenbaum,Wiley,2024
B01686,Deep Learning,Stallings,Wiley,2022
B01687,Artificial Intelligence,Silberschatz,Springer,2022
B01688,Microprocessors,Stallings,Oxford,2023
B01689,Computer Networks,James,Springer,2021
B01690,Cyber Security,Tanenbaum,Pearson,2025
B01691,Statistics,Galvin,Springer,2019
B01692,Data Mining,Cormen,Springer,2023
B01693,Data Mining,James,McGraw Hill,2015
B01694,Deep Learning,Ross,Pearson,2023
B01695,Operating Systems,Silberschatz,Pearson,2018
B01696,Data Structures,Stallings,McGraw Hill,2023
B01697,Data Structures,Galvin,Pearson,2021
B01698,Machine Learning,Silberschatz,McGraw Hill,2024
B01699,Artificial Intelligence,Galvin,Oxford,2018
B01700,Computer Networks,Stallings,Springer,2024
B01701,Deep Learning,Silberschatz,Wiley,2014
B01702,Microprocessors,Sutton,Wiley,2021
B01703,Deep Learning,Korth,Wiley,2010
B01704,Algorithms,Tanenbaum,Pearson,2017
B01705,Java Programming,Tanenbaum,Oxford,2011
B01706,Artificial Intelligence,Tanenbaum,Wiley,2014
B01707,Data Mining,Sutton,Pearson,2020
B01708,Artificial Intelligence,Stallings,Wiley,2015
B01709,Big Data,Cormen,Pearson,2019
B01710,Compiler Design,James,Pearson,2022
B01711,Big Data,Tanenbaum,Wiley,2021
B01712,Python Programming,Korth,Oxford,2024
B01713,Operating Systems,James,McGraw Hill,2017
B01714,Data Mining,Sutton,McGraw Hill,2012
B01715,Data Mining,Cormen,Springer,2025
B01716,Software Engineering,Sutton,Wiley,2014
B01717,Data Mining,Sutton,Springer,2016
B01718,Deep Learning,Cormen,Pearson,2021
B01719,Compiler Design,Galvin,Springer,2023
B01720,Deep Learning,Cormen,Pearson,2012
B01721,Data Mining,Galvin,Springer,2021
B01722,Compiler Design,Stallings,Wiley,2019
B01723,Computer Networks,James,Pearson,2013
B01724,Machine Learning,James,Oxford,2020
B01725,Java Programming,Tanenbaum,Pearson,2010
B01726,Cyber Security,Ross,Springer,2021
B01727,Machine Learning,Ross,Oxford,2012
B01728,Software Engineering,Ross,Pearson,2024
B01729,Cloud Computing,Ross,Wiley,2011
B01730,Cyber Security,Stallings,Springer,2012
B01731,Data Mining,Cormen,Springer,2016
B01732,Statistics,Korth,Wiley,2025
B01733,Discrete Mathematics,Galvin,McGraw Hill,2015
B01734,Big Data,Korth,Springer,2019
B01735,Cyber Security,Silberschatz,Pearson,2026
B01736,Deep Learning,Cormen,Springer,2022
B01737,Deep Learning,Sutton,Oxford,2011
B01738,Database Management Systems,Sutton,Springer,2026
B01739,Digital Logic,Tanenbaum,Oxford,2017
B01740,Machine Learning,Goodfellow,Oxford,2013
B01741,Discrete Mathematics,Sutton,Pearson,2022
B01742,Discrete Mathematics,Ross,Oxford,2019
B01743,Python Programming,Tanenbaum,Springer,2018
B01744,Discrete Mathematics,Cormen,Pearson,2015
B01745,Operating Systems,Tanenbaum,Springer,2025
B01746,Data Mining,Tanenbaum,Pearson,2016
B01747,Statistics,Ross,Pearson,2020
B01748,Artificial Intelligence,Cormen,Wiley,2011
B01749,Big Data,Sutton,Oxford,2017
B01750,Digital Logic,Tanenbaum,Wiley,2022
B01751,Statistics,Korth,Pearson,2012
B01752,Data Mining,Tanenbaum,Wiley,2025
B01753,Software Engineering,Cormen,Springer,2018
B01754,Digital Logic,Korth,Wiley,2018
B01755,Discrete Mathematics,Cormen,Oxford,2010
B01756,Database Management Systems,James,Springer,2012
B01757,Statistics,Korth,Oxford,2022
B01758,Database Management Systems,Galvin,Oxford,2024
B01759,Machine Learning,Stallings,Springer,2022
B01760,Operating Systems,James,McGraw Hill,2015
B01761,Operating Systems,Goodfellow,Springer,2022
B01762,Data Structures,Stallings,Wiley,2022
B01763,Deep Learning,Stallings,Wiley,2023
B01764,Cloud Computing,James,Oxford,2014
B01765,Operating Systems,James,Oxford,2023
B01766,Data Structures,Stallings,Oxford,2020
B01767,Big Data,James,Oxford,2010
B01768,Big Data,Cormen,Wiley,2022
B01769,Microprocessors,Ross,Pearson,2020
B01770,Database Management Systems,Cormen,Wiley,2021
B01771,Algorithms,Cormen,McGraw Hill,2014
B01772,Machine Learning,Ross,Oxford,2025
B01773,Software Engineering,Korth,McGraw Hill,2016
B01774,Python Programming,Sutton,Oxford,2024
B01775,Digital Logic,Korth,Pearson,2023
B01776,Deep Learning,James,McGraw Hill,2021
B01777,Java Programming,Tanenbaum,Springer,2020
B01778,Python Programming,Galvin,Wiley,2024
B01779,Cloud Computing,Cormen,Oxford,2017
B01780,Operating Systems,Ross,Oxford,2017
B01781,Cyber Security,Sutton,Pearson,2013
B01782,Python Programming,Galvin,Oxford,2016
B01783,Digital Logic,Sutton,Oxford,2013
B01784,Software Engineering,Korth,Springer,2026
B01785,Java Programming,Galvin,Pearson,2016
B01786,Cyber Security,Cormen,Wiley,2022
B01787,Cyber Security,Stallings,Pearson,2014
B01788,Python Programming,Sutton,Oxford,2019
B01789,Operating Systems,Ross,McGraw Hill,2013
B01790,Data Mining,Galvin,Oxford,2025
B01791,Cyber Security,James,Wiley,2010
B01792,Operating Systems,Korth,Oxford,2010
B01793,Java Programming,Goodfellow,Pearson,2023
B01794,Python Programming,Ross,Wiley,2025
B01795,Statistics,Korth,Pearson,2022
B01796,Computer Networks,Tanenbaum,Springer,2015
B01797,Microprocessors,Galvin,McGraw Hill,2025
B01798,Cloud Computing,Silberschatz,Springer,2014
B01799,Java Programming,Sutton,Oxford,2022
B01800,Operating Systems,James,Pearson,2020
B01801,Statistics,Stallings,Wiley,2010
B01802,Computer Networks,Sutton,Pearson,2017
B01803,Python Programming,Stallings,McGraw Hill,2014
B01804,Data Mining,Sutton,Pearson,2024
B01805,Data Mining,Korth,McGraw Hill,2018
B01806,Python Programming,Cormen,Springer,2012
B01807,Python Programming,Stallings,Wiley,2015
B01808,Database Management Systems,Korth,Pearson,2019
B01809,Software Engineering,Ross,McGraw Hill,2019
B01810,Digital Logic,Galvin,Pearson,2018
B01811,Data Structures,Goodfellow,Pearson,2017
B01812,Database Management Systems,Goodfellow,Pearson,2019
B01813,Statistics,Stallings,Oxford,2019
B01814,Big Data,Stallings,Pearson,2017
B01815,Big Data,Sutton,Wiley,2011
B01816,Compiler Design,Ross,Wiley,2015
B01817,Cloud Computing,Tanenbaum,Pearson,2017
B01818,Deep Learning,Cormen,McGraw Hill,2017
B01819,Data Structures,Sutton,Springer,2017
B01820,Data Mining,Tanenbaum,Wiley,2018
B01821,Cyber Security,Galvin,Springer,2019
B01822,Data Structures,Tanenbaum,Wiley,2015
B01823,Operating Systems,Korth,McGraw Hill,2024
B01824,Algorithms,Ross,Oxford,2026
B01825,Microprocessors,Korth,Wiley,2016
B01826,Artificial Intelligence,Ross,Springer,2020
B01827,Artificial Intelligence,Ross,McGraw Hill,2020
B01828,Discrete Mathematics,Tanenbaum,Pearson,2026
B01829,Data Structures,Goodfellow,McGraw Hill,2022
B01830,Cyber Security,Silberschatz,Pearson,2022
B01831,Statistics,Galvin,Oxford,2026
B01832,Statistics,Stallings,McGraw Hill,2019
B01833,Java Programming,James,Oxford,2011
B01834,Java Programming,Galvin,Springer,2019
B01835,Microprocessors,Ross,Springer,2013
B01836,Discrete Mathematics,Silberschatz,McGraw Hill,2013
B01837,Software Engineering,James,Springer,2017
B01838,Cyber Security,James,Wiley,2018
B01839,Microprocessors,Cormen,Oxford,2023
B01840,Java Programming,Korth,Springer,2020
B01841,Deep Learning,Silberschatz,Pearson,2010
B01842,Java Programming,Silberschatz,McGraw Hill,2013
B01843,Compiler Design,Korth,McGraw Hill,2026
B01844,Microprocessors,Sutton,Pearson,2021
B01845,Compiler Design,Silberschatz,McGraw Hill,2020
B01846,Java Programming,James,Wiley,2019
B01847,Digital Logic,Stallings,Pearson,2021
B01848,Data Mining,Galvin,Pearson,2025
B01849,Cyber Security,Korth,McGraw Hill,2022
B01850,Cyber Security,Silberschatz,Springer,2023
B01851,Microprocessors,Silberschatz,Wiley,2026
B01852,Machine Learning,Stallings,Springer,2013
B01853,Python Programming,Korth,Springer,2023
B01854,Big Data,Tanenbaum,Oxford,2010
B01855,Statistics,Ross,Wiley,2017
B01856,Artificial Intelligence,Tanenbaum,Oxford,2020
B01857,Compiler Design,Ross,McGraw Hill,2021
B01858,Digital Logic,Galvin,Wiley,2019
B01859,Operating Systems,Cormen,McGraw Hill,2017
B01860,Compiler Design,Tanenbaum,Springer,2018
B01861,Python Programming,Sutton,Oxford,2011
B01862,Data Mining,Galvin,Wiley,2023
B01863,Big Data,Tanenbaum,Oxford,2014
B01864,Digital Logic,Galvin,Pearson,2012
B01865,Java Programming,Goodfellow,Pearson,2015
B01866,Python Programming,Sutton,Wiley,2025
B01867,Microprocessors,Galvin,Wiley,2012
B01868,Compiler Design,Galvin,McGraw Hill,2019
B01869,Python Programming,Sutton,Springer,2023
B01870,Artificial Intelligence,Goodfellow,McGraw Hill,2020
B01871,Deep Learning,Silberschatz,Wiley,2020
B01872,Statistics,Silberschatz,Pearson,2017
B01873,Data Structures,Galvin,Springer,2025
B01874,Deep Learning,Cormen,Springer,2023
B01875,Cyber Security,Korth,Springer,2017
B01876,Artificial Intelligence,James,Oxford,2017
B01877,Software Engineering,Sutton,Oxford,2024
B01878,Statistics,Korth,Wiley,2024
B01879,Data Structures,Sutton,Oxford,2024
B01880,Artificial Intelligence,Goodfellow,Pearson,2017
B01881,Python Programming,Galvin,Wiley,2013
B01882,Microprocessors,Korth,Oxford,2014
B01883,Statistics,Cormen,Springer,2022
B01884,Big Data,Goodfellow,Oxford,2021
B01885,Cyber Security,Sutton,Oxford,2024
B01886,Software Engineering,Tanenbaum,Pearson,2011
B01887,Artificial Intelligence,Ross,Springer,2018
B01888,Data Structures,Ross,Oxford,2012
B01889,Discrete Mathematics,Stallings,Wiley,2018
B01890,Software Engineering,Galvin,Oxford,2023
B01891,Deep Learning,Stallings,Springer,2017
B01892,Computer Networks,James,Wiley,2014
B01893,Cloud Computing,Korth,Springer,2019
B01894,Microprocessors,Ross,McGraw Hill,2026
B01895,Software Engineering,Korth,Oxford,2019
B01896,Machine Learning,Ross,Oxford,2012
B01897,Discrete Mathematics,Ross,Springer,2026
B01898,Artificial Intelligence,Cormen,Springer,2013
B01899,Microprocessors,Silberschatz,Wiley,2012
B01900,Algorithms,Sutton,Wiley,2024
B01901,Digital Logic,Ross,Springer,2014
B01902,Statistics,Stallings,McGraw Hill,2014
B01903,Software Engineering,Silberschatz,Wiley,2020
B01904,Statistics,Ross,Wiley,2020
B01905,Java Programming,Galvin,Wiley,2018
B01906,Data Structures,Cormen,Oxford,2022
B01907,Statistics,Tanenbaum,Wiley,2012
B01908,Digital Logic,Sutton,Pearson,2021
B01909,Software Engineering,Silberschatz,Wiley,2021
B01910,Algorithms,Goodfellow,Pearson,2017
B01911,Microprocessors,Korth,Wiley,2016
B01912,Algorithms,Silberschatz,Oxford,2024
B01913,Machine Learning,Ross,Springer,2018
B01914,Software Engineering,Cormen,Wiley,2022
B01915,Microprocessors,Cormen,Oxford,2010
B01916,Compiler Design,Korth,Wiley,2013
B01917,Machine Learning,Korth,Pearson,2017
B01918,Discrete Mathematics,Tanenbaum,McGraw Hill,2014
B01919,Software Engineering,Cormen,Oxford,2012
B01920,Artificial Intelligence,Korth,Oxford,2022
B01921,Cloud Computing,Goodfellow,Springer,2015
B01922,Machine Learning,Goodfellow,Wiley,2014
B01923,Software Engineering,Korth,Pearson,2012
B01924,Statistics,Goodfellow,Pearson,2018
B01925,Database Management Systems,Cormen,Oxford,2015
B01926,Computer Networks,Korth,Springer,2017
B01927,Algorithms,Sutton,Oxford,2020
B01928,Microprocessors,Silberschatz,McGraw Hill,2010
B01929,Deep Learning,Galvin,Oxford,2018
B01930,Data Structures,Sutton,Springer,2017
B01931,Machine Learning,Galvin,Springer,2010
B01932,Compiler Design,Ross,McGraw Hill,2023
B01933,Deep Learning,Goodfellow,Oxford,2015
B01934,Discrete Mathematics,Cormen,Pearson,2024
B01935,Database Management Systems,Galvin,Oxford,2014
B01936,Machine Learning,Korth,Wiley,2014
B01937,Cyber Security,Stallings,Pearson,2015
B01938,Microprocessors,Silberschatz,Wiley,2024
B01939,Software Engineering,Cormen,Springer,2025
B01940,Big Data,Galvin,Springer,2017
B01941,Artificial Intelligence,Tanenbaum,Wiley,2014
B01942,Discrete Mathematics,Stallings,Wiley,2011
B01943,Cloud Computing,Korth,Oxford,2023
B01944,Data Structures,Galvin,Wiley,2025
B01945,Compiler Design,Stallings,Springer,2019
B01946,Digital Logic,Korth,Oxford,2024
B01947,Data Structures,Galvin,Wiley,2025
B01948,Java Programming,Galvin,Wiley,2014
B01949,Data Mining,Korth,Wiley,2019
B01950,Java Programming,Korth,Pearson,2023
B01951,Artificial Intelligence,Ross,Pearson,2024
B01952,Digital Logic,Ross,Oxford,2010
B01953,Algorithms,Sutton,Wiley,2022
B01954,Digital Logic,Tanenbaum,Oxford,2013
B01955,Microprocessors,Galvin,Springer,2017
B01956,Computer Networks,Galvin,Oxford,2010
B01957,Operating Systems,Silberschatz,McGraw Hill,2012
B01958,Machine Learning,Sutton,Wiley,2014
B01959,Discrete Mathematics,James,McGraw Hill,2022
B01960,Data Structures,Galvin,Pearson,2010
B01961,Machine Learning,Korth,McGraw Hill,2026
B01962,Data Structures,Sutton,Springer,2016
B01963,Java Programming,Korth,Pearson,2024
B01964,Operating Systems,James,Pearson,2015
B01965,Machine Learning,Tanenbaum,Wiley,2020
B01966,Java Programming,Galvin,Pearson,2018
B01967,Data Structures,Silberschatz,Wiley,2021
B01968,Database Management Systems,Silberschatz,Wiley,2022
B01969,Statistics,Goodfellow,McGraw Hill,2023
B01970,Computer Networks,Tanenbaum,Wiley,2023
B01971,Computer Networks,Silberschatz,Pearson,2014
B01972,Artificial Intelligence,Galvin,Oxford,2013
B01973,Operating Systems,Cormen,Pearson,2023
B01974,Operating Systems,Korth,Oxford,2011
B01975,Algorithms,Korth,Springer,2025
B01976,Software Engineering,Goodfellow,Wiley,2016
B01977,Operating Systems,Galvin,Springer,2024
B01978,Java Programming,Korth,McGraw Hill,2023
B01979,Python Programming,Galvin,Wiley,2022
B01980,Operating Systems,Ross,Oxford,2016
B01981,Digital Logic,Goodfellow,Wiley,2012
B01982,Microprocessors,Sutton,McGraw Hill,2015
B01983,Cyber Security,James,Pearson,2010
B01984,Cloud Computing,Stallings,Wiley,2016
B01985,Data Mining,Sutton,Oxford,2021
B01986,Computer Networks,James,Wiley,2018
B01987,Operating Systems,Tanenbaum,Springer,2025
B01988,Machine Learning,Sutton,Pearson,2023
B01989,Statistics,Korth,Wiley,2019
B01990,Microprocessors,Cormen,Oxford,2012
B01991,Database Management Systems,Ross,Springer,2013
B01992,Compiler Design,Goodfellow,Springer,2014
B01993,Machine Learning,Silberschatz,Oxford,2025
B01994,Java Programming,Sutton,Pearson,2016
B01995,Database Management Systems,Ross,Wiley,2015
B01996,Database Management Systems,Sutton,Pearson,2014
B01997,Discrete Mathematics,Ross,Springer,2012
B01998,Statistics,Sutton,Pearson,2012
B01999,Algorithms,Cormen,Pearson,2014
B02000,Microprocessors,Galvin,McGraw Hill,2017
B02001,Digital Logic,Silberschatz,McGraw Hill,2014
B02002,Statistics,Goodfellow,McGraw Hill,2013
B02003,Data Structures,Cormen,Oxford,2020
B02004,Digital Logic,James,Springer,2025
B02005,Digital Logic,Galvin,Wiley,2016
B02006,Discrete Mathematics,Silberschatz,Springer,2015
B02007,Machine Learning,James,Pearson,2023
B02008,Digital Logic,Tanenbaum,McGraw Hill,2025
B02009,Artificial Intelligence,Ross,Pearson,2013
B02010,Artificial Intelligence,Goodfellow,Pearson,2015
B02011,Artificial Intelligence,Cormen,Pearson,2026
B02012,Computer Networks,Silberschatz,Springer,2021
B02013,Computer Networks,Sutton,McGraw Hill,2012
B02014,Big Data,Ross,McGraw Hill,2015
B02015,Data Mining,Tanenbaum,McGraw Hill,2013
B02016,Digital Logic,Sutton,Springer,2013
B02017,Discrete Mathematics,Stallings,McGraw Hill,2018
B02018,Database Management Systems,Silberschatz,Pearson,2020
B02019,Cyber Security,Ross,Oxford,2020
B02020,Software Engineering,Stallings,Oxford,2017
B02021,Python Programming,Goodfellow,Wiley,2020
B02022,Software Engineering,Cormen,Springer,2013
B02023,Data Structures,Galvin,Springer,2024
B02024,Artificial Intelligence,Goodfellow,McGraw Hill,2017
B02025,Machine Learning,Silberschatz,Springer,2015
B02026,Operating Systems,James,Oxford,2018
B02027,Cyber Security,Sutton,Springer,2022
B02028,Cyber Security,Ross,McGraw Hill,2013
B02029,Artificial Intelligence,Tanenbaum,Springer,2011
B02030,Machine Learning,Ross,Springer,2018
B02031,Operating Systems,James,McGraw Hill,2019
B02032,Algorithms,James,Pearson,2020
B02033,Microprocessors,Silberschatz,Pearson,2019
B02034,Python Programming,Galvin,Pearson,2015
B02035,Discrete Mathematics,Galvin,McGraw Hill,2015
B02036,Operating Systems,Stallings,Pearson,2014
B02037,Microprocessors,Goodfellow,Wiley,2013
B02038,Cloud Computing,Tanenbaum,Oxford,2022
B02039,Software Engineering,Galvin,Springer,2012
B02040,Data Structures,Galvin,Wiley,2017
B02041,Microprocessors,Goodfellow,Springer,2015
B02042,Artificial Intelligence,Tanenbaum,Oxford,2015
B02043,Compiler Design,Sutton,Wiley,2025
B02044,Cyber Security,Goodfellow,Springer,2011
B02045,Software Engineering,Stallings,McGraw Hill,2010
B02046,Artificial Intelligence,Stallings,Oxford,2022
B02047,Big Data,James,Oxford,2018
B02048,Machine Learning,Korth,Springer,2011
B02049,Artificial Intelligence,Sutton,Oxford,2024
B02050,Database Management Systems,James,Pearson,2013
B02051,Digital Logic,James,Oxford,2012
B02052,Software Engineering,Silberschatz,Springer,2011
B02053,Artificial Intelligence,Stallings,Oxford,2017
B02054,Algorithms,Silberschatz,Oxford,2026
B02055,Data Mining,Sutton,Pearson,2011
B02056,Big Data,Galvin,Springer,2017
B02057,Statistics,Korth,Pearson,2019
B02058,Data Mining,Cormen,McGraw Hill,2024
B02059,Database Management Systems,Korth,Wiley,2015
B02060,Data Mining,Silberschatz,Wiley,2018
B02061,Data Structures,Korth,Springer,2015
B02062,Discrete Mathematics,Sutton,Wiley,2010
B02063,Deep Learning,Goodfellow,Oxford,2024
B02064,Operating Systems,Sutton,Springer,2022
B02065,Deep Learning,Cormen,McGraw Hill,2018
B02066,Statistics,James,Pearson,2011
B02067,Compiler Design,Ross,McGraw Hill,2014
B02068,Machine Learning,Tanenbaum,Wiley,2011
B02069,Digital Logic,Tanenbaum,Pearson,2018
B02070,Software Engineering,Sutton,Wiley,2025
B02071,Database Management Systems,Silberschatz,Oxford,2022
B02072,Big Data,Tanenbaum,Springer,2019
B02073,Python Programming,Goodfellow,Pearson,2014
B02074,Python Programming,Cormen,Springer,2020
B02075,Data Mining,Ross,Pearson,2011
B02076,Compiler Design,Goodfellow,Springer,2025
B02077,Cloud Computing,Silberschatz,Oxford,2011
