result_id,student_id,subject_id,marks,grade,year,semester
3198,S0307,SUB0024,38,B,2025,4
3199,S0812,SUB0364,39,A+,2025,8
3200,S0948,SUB0417,43,B+,2023,5
3201,S0822,SUB0141,92,D,2022,5
3202,S0231,SUB0864,84,B+,2024,4
3203,S0228,SUB0124,45,A,2023,8
3204,S0577,SUB0510,97,A+,2023,8
3205,S0758,SUB0861,35,A,2024,6
3206,S0932,SUB0507,52,C,2025,4
3207,S0170,SUB0138,81,F,2026,1
3208,S0014,SUB0965,41,B+,2023,3
3209,S0126,SUB0184,36,B,2022,5
3210,S0846,SUB0986,76,F,2026,7
3211,S0998,SUB0889,48,C,2024,5
3212,S0236,SUB0795,94,D,2026,7
3213,S0938,SUB0138,77,C,2024,2
3214,S0505,SUB0049,55,D,2022,5
3215,S0150,SUB0584,84,B+,2023,1
3216,S0531,SUB0283,99,B,2023,2
3217,S0526,SUB0633,51,A,2026,8
3218,S0432,SUB0007,59,A,2022,6
3219,S0035,SUB0594,60,A,2024,7
3220,S0441,SUB0792,66,B+,2025,6
3221,S0797,SUB0832,88,B+,2026,1
3222,S0484,SUB0824,63,C,2024,1
3223,S0698,SUB0935,100,A,2026,6
3224,S0609,SUB0305,46,B,2023,8
3225,S0758,SUB0259,58,A,2026,3
3226,S0822,SUB0734,72,A+,2026,6
3227,S0221,SUB0970,92,D,2022,6
3228,S0256,SUB0571,93,C,2025,5
3229,S0151,SUB0089,94,B,2023,8
3230,S0684,SUB0327,50,B+,2026,3
3231,S0211,SUB0784,71,F,2023,5
3232,S0581,SUB0945,35,A,2023,1
3233,S0660,SUB0066,47,D,2025,8
3234,S0072,SUB0382,61,B,2022,4
3235,S0023,SUB0140,91,B,2023,4
3236,S0440,SUB0116,97,A+,2023,3
3237,S0449,SUB0488,60,A,2026,3
3238,S0045,SUB0747,82,A,2025,6
3239,S0750,SUB0381,54,A,2025,5
3240,S0303,SUB0390,94,F,2022,8
3241,S0679,SUB0898,40,D,2026,2
3242,S0137,SUB0457,93,F,2026,5
3243,S0923,SUB0993,36,B+,2022,7
3244,S0580,SUB0816,87,A,2026,6
3245,S0844,SUB0028,67,F,2022,1
3246,S0565,SUB0493,75,A,2025,5
3247,S0471,SUB0650,91,B+,2026,7
3248,S0932,SUB0559,72,C,2026,8
3249,S0648,SUB0946,59,A,2026,2
3250,S0065,SUB0446,81,B+,2022,3
3251,S0631,SUB0374,62,C,2026,8
3252,S0033,SUB0913,44,A,2022,3
3253,S0495,SUB0249,56,C,2024,1
3254,S0031,SUB0487,69,B,2022,5
3255,S0714,SUB0423,65,A,2024,6
3256,S0902,SUB0933,44,F,2022,3
3257,S0421,SUB0343,73,B,2023,1
3258,S0026,SUB0279,98,D,2023,8
3259,S0362,SUB0062,79,D,2022,1
3260,S0958,SUB0038,95,A+,2022,2
3261,S0683,SUB0639,51,A,2024,8
3262,S0531,SUB0915,60,F,2025,6
3263,S0973,SUB0680,90,B+,2025,5
3264,S0071,SUB0706,78,D,2025,4
3265,S0019,SUB0607,37,A+,2026,4
3266,S0465,SUB0444,81,B,2022,1
3267,S0611,SUB0538,35,A+,2024,7
3268,S0666,SUB0557,46,F,2026,2
3269,S0471,SUB0728,81,A,2024,2
3270,S0178,SUB0002,82,A+,2026,8
3271,S0438,SUB0989,37,B,2023,1
3272,S0938,SUB0485,45,A,2022,6
3273,S0607,SUB0503,50,A,2023,7
3274,S0104,SUB0746,69,A+,2026,6
3275,S0182,SUB0717,70,A+,2026,6
3276,S0097,SUB0176,52,D,2023,3
3277,S0316,SUB0750,96,D,2023,8
3278,S0190,SUB0554,82,C,2024,8
3279,S0066,SUB0181,83,B,2023,7
3280,S0451,SUB0427,47,F,2025,2
3281,S0016,SUB0077,73,D,2022,8
3282,S0620,SUB0745,96,D,2026,6
3283,S0991,SUB0468,53,B+,2023,6
3284,S0819,SUB0109,80,A,2026,2
3285,S0120,SUB0113,50,A+,2023,1
3286,S0791,SUB0565,60,B+,2026,3
3287,S0733,SUB0656,46,B+,2024,6
3288,S0306,SUB0135,35,D,2023,6
3289,S0424,SUB0524,69,D,2025,4
3290,S0510,SUB0107,91,A+,2023,5
3291,S0241,SUB0743,36,C,2026,3
3292,S0171,SUB0542,44,F,2022,2
3293,S0393,SUB0323,100,B+,2022,5
3294,S0260,SUB0318,44,B+,2025,4
3295,S0015,SUB0063,97,F,2024,6
3296,S0686,SUB0577,58,B,2026,4
3297,S0299,SUB0756,73,A+,2022,2
3298,S0051,SUB0130,95,F,2025,5
3299,S0448,SUB0879,100,A+,2022,1
3300,S0633,SUB0044,43,C,2026,4
3301,S0493,SUB0689,69,A,2022,6
3302,S0548,SUB0254,59,D,2022,8
3303,S0438,SUB0341,83,A,2023,3
3304,S0448,SUB0494,61,B,2024,2
3305,S0078,SUB0208,63,D,2022,3
3306,S0034,SUB0500,55,B,2024,1
3307,S0958,SUB0422,100,C,2023,4
3308,S0352,SUB0078,69,A+,2026,5
3309,S0942,SUB0360,78,D,2026,3
3310,S0738,SUB0183,90,F,2026,3
3311,S0941,SUB0142,44,D,2023,5
3312,S0412,SUB0972,80,B,2022,5
3313,S0058,SUB0720,80,A+,2022,4
3314,S0654,SUB0877,65,D,2026,5
3315,S0859,SUB0755,94,B+,2022,6
3316,S0605,SUB0897,56,B+,2026,6
3317,S0241,SUB0969,55,B+,2024,8
3318,S0748,SUB0477,80,A,2022,4
3319,S0132,SUB0051,95,B,2023,4
3320,S0843,SUB0712,57,A+,2024,1
3321,S0937,SUB0201,54,F,2026,3
3322,S0505,SUB0366,41,A,2026,7
3323,S0573,SUB0907,42,D,2023,3
3324,S0504,SUB0433,64,D,2022,6
3325,S0607,SUB0862,41,C,2026,8
3326,S0404,SUB0147,49,B,2025,2
3327,S0380,SUB0613,56,A,2025,5
3328,S0366,SUB0611,71,D,2023,5
3329,S0802,SUB0016,55,A,2025,5
3330,S0838,SUB0355,90,F,2023,2
3331,S0274,SUB0676,37,F,2024,5
3332,S0858,SUB0790,98,B,2023,4
3333,S0833,SUB0286,80,F,2025,2
3334,S0354,SUB0579,64,A+,2025,2
3335,S0134,SUB0060,95,A+,2025,8
3336,S0702,SUB0356,76,A+,2024,4
3337,S0848,SUB0009,60,C,2023,5
3338,S0972,SUB0825,48,C,2023,3
3339,S0782,SUB0907,82,A,2026,7
3340,S0574,SUB0554,93,A,2026,7
3341,S0808,SUB0061,56,C,2025,6
3342,S0708,SUB0940,37,B+,2025,4
3343,S0548,SUB0205,40,A+,2025,4
3344,S0320,SUB0661,65,D,2022,2
3345,S0084,SUB0677,48,A+,2026,2
3346,S0461,SUB0672,91,B+,2024,4
3347,S0212,SUB0250,87,F,2023,7
3348,S0733,SUB0946,76,B+,2023,7
3349,S0683,SUB0206,56,A,2026,4
3350,S0019,SUB0761,59,D,2024,4
3351,S0496,SUB0117,92,F,2022,6
3352,S0621,SUB0965,52,F,2024,5
3353,S0490,SUB0477,68,B+,2024,2
3354,S0882,SUB0021,53,D,2022,2
3355,S0771,SUB0052,76,B+,2026,7
3356,S0892,SUB0063,42,C,2026,1
3357,S0366,SUB0321,55,C,2024,3
3358,S0923,SUB0961,91,D,2024,2
3359,S0316,SUB0509,97,A,2026,2
3360,S0099,SUB0594,73,F,2023,8
3361,S0706,SUB0547,95,B+,2026,2
3362,S0378,SUB0688,49,A+,2025,4
3363,S0989,SUB0145,85,B+,2024,5
3364,S0856,SUB0879,90,A+,2023,1
3365,S0764,SUB0777,97,F,2024,7
3366,S0313,SUB0466,39,D,2025,5
3367,S0591,SUB0318,62,B+,2025,5
3368,S0784,SUB0145,75,C,2025,1
3369,S0775,SUB0171,50,A,2026,3
3370,S0751,SUB0768,68,A+,2024,2
3371,S0592,SUB0691,74,A,2026,2
3372,S0083,SUB0677,98,B+,2026,1
3373,S0426,SUB0129,51,A+,2026,6
3374,S0789,SUB0115,44,F,2025,6
3375,S0288,SUB0233,49,B+,2023,1
3376,S0040,SUB0517,68,B,2026,3
3377,S0689,SUB0258,69,A,2026,8
3378,S0467,SUB0033,41,F,2026,5
3379,S0592,SUB0679,75,C,2024,6
3380,S0919,SUB0610,46,A+,2022,4
3381,S0307,SUB0966,61,D,2023,3
3382,S0849,SUB0877,81,B+,2025,8
3383,S0185,SUB0051,71,D,2023,5
3384,S0490,SUB0404,36,A,2025,6
3385,S0464,SUB0686,37,A+,2022,8
3386,S0542,SUB0342,53,B+,2024,7
3387,S0702,SUB0955,43,B+,2023,8
3388,S0533,SUB0181,80,B,2026,6
3389,S0844,SUB0562,55,B+,2023,7
3390,S0139,SUB0658,74,A+,2022,6
3391,S0056,SUB0874,71,B,2023,8
3392,S0223,SUB0394,44,D,2023,8
3393,S0294,SUB0613,45,A,2026,3
3394,S0839,SUB0067,59,A+,2026,1
3395,S0851,SUB0948,86,B+,2024,6
3396,S0191,SUB0883,83,D,2024,4
3397,S0971,SUB0492,80,F,2023,5
3398,S0768,SUB0930,43,A+,2025,2
3399,S0427,SUB0602,37,A,2025,1
3400,S0391,SUB0895,92,C,2023,3
3401,S0465,SUB0375,100,A,2026,8
3402,S0079,SUB0911,89,A+,2024,6
3403,S0241,SUB0604,96,B+,2025,5
3404,S0404,SUB0891,38,B,2023,1
3405,S0351,SUB0424,82,B+,2025,5
3406,S0795,SUB0667,38,A+,2022,5
3407,S0064,SUB0193,95,F,2022,7
3408,S0964,SUB0354,38,A,2024,4
3409,S0302,SUB0191,42,B+,2025,6
3410,S0843,SUB0051,98,B+,2022,7
3411,S0002,SUB0491,70,B+,2022,5
3412,S0363,SUB0506,76,A+,2025,1
3413,S0046,SUB0089,68,A,2025,5
3414,S0745,SUB0140,88,C,2026,6
3415,S0772,SUB0750,45,B+,2024,2
3416,S0055,SUB0323,74,A,2026,6
3417,S0933,SUB0242,94,A+,2026,4
3418,S0769,SUB0813,80,B,2026,1
3419,S0016,SUB0137,61,C,2024,4
3420,S0367,SUB0467,55,A,2022,4
3421,S0518,SUB0794,49,A,2022,6
3422,S0866,SUB0932,92,B+,2023,8
3423,S0535,SUB0459,46,B+,2025,1
3424,S0521,SUB0277,65,A,2026,1
3425,S0693,SUB0993,43,A+,2022,2
3426,S0781,SUB0441,95,B+,2024,6
3427,S0915,SUB0559,71,D,2023,5
3428,S0265,SUB0655,73,A,2023,8
3429,S0535,SUB0613,86,B,2022,5
3430,S0316,SUB0068,92,B,2025,7
3431,S0899,SUB0071,48,C,2023,7
3432,S0631,SUB0009,52,B+,2024,2
3433,S0496,SUB0376,49,B+,2023,1
3434,S0636,SUB0022,75,B,2024,8
3435,S0596,SUB0313,100,B,2026,1
3436,S0089,SUB0518,67,D,2022,5
3437,S0771,SUB0017,42,F,2024,4
3438,S0310,SUB0272,48,C,2024,4
3439,S0483,SUB0589,63,A+,2024,7
3440,S0966,SUB0014,80,B+,2023,1
3441,S0595,SUB0762,55,A,2026,8
3442,S0516,SUB0800,63,B,2023,4
3443,S0076,SUB0570,67,A+,2023,6
3444,S0368,SUB0419,79,A,2022,3
3445,S0909,SUB0140,79,C,2026,3
3446,S0182,SUB0073,57,A+,2023,2
3447,S0078,SUB0447,55,A+,2025,5
3448,S0049,SUB0498,89,F,2024,6
3449,S0765,SUB0202,42,A,2024,3
3450,S0551,SUB0131,57,F,2024,7
3451,S0541,SUB0490,67,A,2022,8
3452,S0991,SUB0625,73,C,2024,4
3453,S0926,SUB0621,75,F,2026,6
3454,S0371,SUB0661,79,B,2026,4
3455,S0214,SUB0083,82,F,2022,1
3456,S0146,SUB0049,42,B+,2026,1
3457,S0784,SUB0830,41,B+,2022,1
3458,S0188,SUB0624,57,C,2025,4
3459,S0765,SUB0377,61,F,2026,6
3460,S0946,SUB0176,63,F,2024,2
3461,S0390,SUB0929,68,A,2026,8
3462,S0841,SUB0923,43,A+,2023,5
3463,S0175,SUB0322,60,C,2026,1
3464,S0997,SUB0989,49,C,2022,3
3465,S0921,SUB0607,80,B,2022,7
3466,S0393,SUB0503,48,A+,2025,7
3467,S0359,SUB0120,81,A+,2026,1
3468,S0313,SUB0769,70,A+,2023,7
3469,S0379,SUB0036,36,A+,2022,3
3470,S0271,SUB0267,72,D,2022,8
3471,S0672,SUB0499,72,A+,2023,6
3472,S0036,SUB0796,89,D,2026,8
3473,S0005,SUB0345,46,F,2026,1
3474,S0667,SUB0740,50,A,2026,6
3475,S0339,SUB0879,39,F,2025,1
3476,S0157,SUB0044,53,D,2024,1
3477,S0217,SUB0129,57,D,2026,6
3478,S0221,SUB0214,63,A+,2025,3
3479,S0778,SUB0845,40,B,2026,8
3480,S0750,SUB0110,83,B+,2025,1
3481,S0143,SUB0835,81,D,2023,2
3482,S0492,SUB0120,78,F,2023,5
3483,S0062,SUB0923,68,C,2022,8
3484,S0062,SUB0306,57,F,2023,8
3485,S0812,SUB0924,93,B+,2022,3
3486,S0040,SUB0433,84,B,2022,1
3487,S0267,SUB0192,38,F,2022,8
3488,S0429,SUB0996,47,A,2022,7
3489,S0866,SUB0569,80,A+,2025,3
3490,S0738,SUB0693,74,C,2023,2
3491,S0530,SUB0284,44,F,2025,3
3492,S0563,SUB0691,50,D,2022,7
3493,S0036,SUB0606,57,F,2026,6
3494,S0828,SUB0224,37,A+,2022,4
3495,S0408,SUB0327,71,A+,2026,5
3496,S0013,SUB0194,52,D,2023,4
3497,S0691,SUB0231,70,F,2022,3
3498,S0166,SUB0655,68,D,2024,1
3499,S0383,SUB0484,42,C,2025,6
3500,S0735,SUB0909,94,D,2023,7
3501,S0322,SUB0033,60,D,2023,1
3502,S0902,SUB0024,36,B+,2023,5
3503,S0947,SUB0321,96,A,2024,7
3504,S0247,SUB0436,83,D,2022,1
3505,S0340,SUB0327,67,F,2026,6
3506,S0772,SUB0104,55,D,2024,7
3507,S0943,SUB0806,37,D,2026,2
3508,S0915,SUB0415,59,C,2022,8
3509,S0150,SUB0233,35,F,2023,8
3510,S0336,SUB0901,40,A+,2023,7
3511,S0009,SUB0781,98,A,2024,1
3512,S0752,SUB0737,36,D,2025,8
3513,S0337,SUB0255,81,B,2023,2
3514,S0641,SUB0897,59,B+,2022,7
3515,S0746,SUB0324,74,A+,2022,7
3516,S0934,SUB0372,40,C,2022,3
3517,S0333,SUB0559,95,A+,2023,1
3518,S0205,SUB0094,52,F,2022,2
3519,S0605,SUB0341,90,F,2024,5
3520,S0990,SUB0180,78,C,2022,7
3521,S0273,SUB0443,51,D,2025,1
3522,S0570,SUB0089,45,D,2022,3
3523,S0273,SUB0715,86,F,2026,4
3524,S0825,SUB0612,78,D,2026,1
3525,S0934,SUB0751,97,F,2022,1
3526,S0761,SUB0409,87,A+,2023,8
3527,S0478,SUB0450,93,A,2024,7
3528,S0324,SUB0500,69,C,2022,2
3529,S0554,SUB0269,81,D,2024,1
3530,S0661,SUB0210,79,A+,2026,3
3531,S0161,SUB0948,81,D,2022,1
3532,S0035,SUB0275,60,B+,2022,1
3533,S0459,SUB0016,40,C,2022,6
3534,S0602,SUB0018,62,B+,2026,4
3535,S0323,SUB0891,75,A,2025,1
3536,S0828,SUB0369,40,D,2025,8
3537,S0430,SUB0026,60,B,2022,8
3538,S0647,SUB0516,47,C,2022,3
3539,S0479,SUB0707,93,C,2022,8
3540,S0035,SUB0413,83,A,2026,2
3541,S0700,SUB0440,66,B+,2022,8
3542,S0539,SUB0345,44,D,2026,5
3543,S0763,SUB0348,49,C,2023,7
3544,S0463,SUB0163,43,A+,2024,2
3545,S0554,SUB0616,98,B+,2024,3
3546,S0698,SUB0052,89,A,2026,1
3547,S0842,SUB0110,55,B,2022,1
3548,S0082,SUB0659,48,D,2026,8
3549,S0602,SUB0518,85,A,2026,4
3550,S0999,SUB0024,85,D,2024,2
3551,S0505,SUB0679,46,D,2022,5
3552,S0118,SUB0877,40,A+,2026,2
3553,S0093,SUB0063,83,B+,2023,8
3554,S0721,SUB0094,84,B,2026,3
3555,S0542,SUB0222,78,C,2023,4
3556,S0654,SUB0884,84,C,2024,7
3557,S0550,SUB0047,88,A+,2022,2
3558,S0579,SUB0456,96,A,2025,6
3559,S0152,SUB0604,75,B,2023,1
3560,S0664,SUB0543,76,A,2023,7
3561,S0068,SUB0853,55,B,2025,6
3562,S0283,SUB0680,43,A+,2025,5
3563,S0352,SUB0899,87,B,2024,2
3564,S0816,SUB0077,65,C,2026,1
3565,S0078,SUB0765,100,D,2024,5
3566,S0583,SUB0436,65,A,2023,6
3567,S0676,SUB0004,90,A,2022,3
3568,S0385,SUB0185,73,B,2023,5
3569,S0016,SUB0053,95,A+,2025,4
3570,S0428,SUB0829,58,B,2025,6
3571,S0427,SUB0189,85,D,2024,4
3572,S0405,SUB0668,35,A,2024,2
3573,S0072,SUB0950,55,B,2025,4
3574,S0421,SUB0878,52,D,2026,6
3575,S0121,SUB0866,35,B+,2024,4
3576,S0155,SUB0331,62,D,2022,4
3577,S0041,SUB0622,65,A,2024,7
3578,S0656,SUB0990,41,C,2026,5
3579,S0204,SUB0708,38,A+,2026,1
3580,S0186,SUB0016,62,B,2026,4
3581,S0033,SUB0390,75,B,2024,4
3582,S0094,SUB0950,38,A+,2025,1
3583,S0659,SUB0952,76,C,2022,6
3584,S0296,SUB0111,47,C,2026,6
3585,S0755,SUB0088,64,B,2024,2
3586,S0826,SUB0444,79,C,2026,2
3587,S0019,SUB0176,44,C,2026,3
3588,S0964,SUB0902,62,B,2025,8
3589,S0103,SUB0420,98,B+,2022,3
3590,S0363,SUB0429,48,A,2026,8
3591,S0367,SUB0420,78,B,2026,7
3592,S0640,SUB0362,45,D,2026,7
3593,S0579,SUB0414,85,B,2022,7
3594,S0506,SUB0138,59,F,2026,3
3595,S0248,SUB0970,40,A,2023,5
3596,S0512,SUB0660,39,F,2024,6
3597,S0172,SUB0317,57,B,2026,5
3598,S0235,SUB0483,41,F,2026,3
3599,S0900,SUB0018,72,F,2026,8
3600,S0646,SUB0160,73,A,2022,1
3601,S0938,SUB0240,92,B,2024,8
3602,S0386,SUB0685,42,A,2023,8
3603,S0413,SUB0390,84,B,2024,2
3604,S0394,SUB0056,55,B,2026,3
3605,S0551,SUB0520,46,F,2023,2
3606,S0738,SUB0872,67,B+,2026,6
3607,S0121,SUB0958,90,C,2024,5
3608,S0010,SUB0904,42,B+,2024,7
3609,S0290,SUB0233,86,A+,2023,6
3610,S0411,SUB0790,58,A+,2022,7
3611,S0847,SUB0905,92,D,2026,4
3612,S0467,SUB0363,69,C,2025,2
3613,S0649,SUB0895,76,A+,2025,7
3614,S0777,SUB0922,79,D,2024,5
3615,S0751,SUB0301,41,A+,2022,3
3616,S0235,SUB0044,83,B,2025,1
3617,S0549,SUB0369,65,A,2023,2
3618,S0216,SUB0678,42,C,2023,6
3619,S0230,SUB0495,48,A,2025,6
3620,S0603,SUB0937,95,F,2025,7
3621,S0282,SUB0904,72,F,2024,1
3622,S0196,SUB0751,77,B+,2025,5
3623,S0422,SUB0305,62,B,2024,1
3624,S0152,SUB0405,42,A,2025,7
3625,S0257,SUB0519,77,A+,2022,3
3626,S0276,SUB0293,70,B,2025,6
3627,S0979,SUB0798,87,D,2026,3
3628,S0463,SUB0287,90,A+,2026,6
3629,S0905,SUB0913,53,B+,2022,2
3630,S0228,SUB0217,54,F,2022,2
3631,S0656,SUB0598,74,F,2024,5
3632,S0259,SUB0633,64,A+,2026,7
3633,S0128,SUB0497,60,C,2023,4
3634,S0538,SUB0609,61,C,2023,6
3635,S0239,SUB0906,54,C,2025,4
3636,S0246,SUB0875,43,C,2023,7
3637,S0814,SUB0814,65,F,2022,3
3638,S0695,SUB0731,58,B+,2023,3
3639,S0132,SUB0839,81,A+,2026,8
3640,S0103,SUB0414,74,D,2022,2
3641,S0031,SUB0267,93,D,2026,8
3642,S0864,SUB0797,56,D,2025,6
3643,S0520,SUB0123,79,A,2023,1
3644,S0503,SUB0123,39,B+,2024,1
3645,S0945,SUB0882,77,C,2024,5
3646,S0561,SUB0768,59,B+,2024,1
3647,S0928,SUB0115,94,B+,2022,1
3648,S0267,SUB0845,42,C,2025,4
3649,S0507,SUB0870,93,B,2026,7
3650,S0020,SUB0999,62,F,2022,4
3651,S0659,SUB0702,42,A+,2025,7
3652,S0446,SUB0610,94,F,2023,6
3653,S0806,SUB0036,92,B+,2024,8
3654,S0965,SUB0632,40,F,2026,2
3655,S0272,SUB0958,48,F,2026,5
3656,S0845,SUB0056,59,F,2023,4
3657,S0775,SUB0026,92,A,2025,7
3658,S0929,SUB0991,61,A,2025,5
3659,S0664,SUB0437,60,C,2022,1
3660,S0652,SUB0427,69,C,2025,1
3661,S0154,SUB0160,81,F,2026,5
3662,S0052,SUB0535,69,B+,2022,7
3663,S0970,SUB0197,48,C,2022,1
3664,S0305,SUB0838,72,C,2025,4
3665,S0253,SUB0645,51,D,2024,3
3666,S0198,SUB0926,57,D,2026,8
3667,S0397,SUB0754,55,B+,2023,7
3668,S0219,SUB0324,37,F,2023,5
3669,S0167,SUB0230,44,D,2025,8
3670,S0512,SUB0884,93,B+,2024,1
3671,S0364,SUB0029,66,B+,2026,3
3672,S0200,SUB0150,57,B,2026,1
3673,S0798,SUB0510,60,F,2023,5
3674,S0231,SUB0604,81,C,2026,6
3675,S0495,SUB0974,69,A+,2022,2
3676,S0560,SUB0755,83,C,2023,3
3677,S0552,SUB0590,80,C,2024,7
3678,S0898,SUB0173,54,A+,2025,1
3679,S0489,SUB0717,43,A+,2026,5
3680,S0876,SUB0961,65,A,2026,8
3681,S0811,SUB0073,68,A,2024,8
3682,S0238,SUB0941,99,F,2024,7
3683,S0250,SUB0735,82,B,2026,1
3684,S0310,SUB0982,56,A,2024,5
3685,S0317,SUB0285,35,B,2022,1
3686,S0216,SUB0076,62,A+,2025,6
3687,S0928,SUB0078,72,B+,2022,1
3688,S0142,SUB0160,59,A+,2024,7
3689,S0030,SUB0248,83,B+,2022,7
3690,S0626,SUB0049,41,B,2023,8
3691,S0513,SUB0648,60,A,2026,8
3692,S0869,SUB0151,56,B,2024,4
3693,S0045,SUB0478,94,C,2026,3
3694,S0650,SUB0859,44,A,2022,8
3695,S0316,SUB0997,67,C,2023,6
3696,S0604,SUB0573,55,A+,2025,7
3697,S0259,SUB0211,60,B,2026,6
3698,S0707,SUB0937,58,B,2023,1
3699,S0520,SUB0403,37,B+,2022,1
3700,S0661,SUB0894,60,B+,2024,4
3701,S0720,SUB0278,66,F,2025,7
3702,S0014,SUB0969,59,D,2023,8
3703,S0179,SUB0499,85,F,2025,2
3704,S0031,SUB0316,69,A+,2024,6
3705,S0350,SUB0228,71,F,2024,5
3706,S0769,SUB0971,53,A+,2022,1
3707,S0883,SUB0784,96,A+,2024,2
3708,S0039,SUB0357,76,C,2023,7
3709,S0303,SUB0957,97,D,2026,3
3710,S0035,SUB0223,48,B,2022,8
3711,S0867,SUB0882,95,D,2023,3
3712,S0002,SUB0588,48,F,2025,4
3713,S0192,SUB0644,61,A,2024,8
3714,S0959,SUB0612,98,B,2023,3
3715,S0770,SUB0206,43,A,2023,1
3716,S0145,SUB0393,55,D,2025,6
3717,S0565,SUB0440,58,F,2024,4
3718,S0594,SUB0092,87,F,2023,5
3719,S0132,SUB0086,48,B+,2022,1
3720,S0160,SUB0084,90,F,2023,7
3721,S0854,SUB0028,60,A,2026,2
3722,S0708,SUB0202,60,A+,2026,7
3723,S0426,SUB0369,69,C,2022,2
3724,S0865,SUB0609,90,A+,2022,5
3725,S0425,SUB0147,59,C,2025,1
3726,S0046,SUB0058,36,C,2024,5
3727,S0325,SUB0534,61,C,2025,1
3728,S0191,SUB0076,71,C,2026,5
3729,S0806,SUB0947,74,B,2023,7
3730,S0908,SUB0961,42,B,2026,5
3731,S0507,SUB0636,75,B,2023,5
3732,S0616,SUB0287,97,D,2024,8
3733,S0885,SUB0044,94,D,2024,7
3734,S0612,SUB0447,71,F,2026,8
3735,S0387,SUB0204,86,B+,2024,6
3736,S0846,SUB0573,95,A,2026,5
3737,S0236,SUB0120,63,B+,2024,7
3738,S0939,SUB0296,98,B,2026,6
3739,S0474,SUB0210,49,D,2026,8
3740,S0272,SUB0029,83,F,2026,3
3741,S0528,SUB0864,70,A,2023,1
3742,S0834,SUB0968,94,D,2026,5
3743,S0177,SUB0513,85,D,2022,4
3744,S0003,SUB0850,83,C,2023,5
3745,S0569,SUB0768,83,A+,2025,1
3746,S0490,SUB0571,48,D,2025,3
3747,S0126,SUB0134,51,B,2022,8
3748,S0212,SUB0455,87,A,2026,2
3749,S0966,SUB0565,73,B+,2024,8
3750,S0541,SUB0481,55,F,2024,5
3751,S0053,SUB0397,92,B+,2023,1
3752,S0583,SUB0599,49,D,2025,1
3753,S0042,SUB0400,85,C,2022,7
3754,S0865,SUB0585,63,C,2024,4
3755,S0165,SUB0679,100,D,2023,2
3756,S0390,SUB0772,82,D,2026,8
3757,S0643,SUB0954,97,B+,2023,7
3758,S0843,SUB0028,98,A,2025,3
3759,S0317,SUB0988,47,F,2025,8
3760,S0328,SUB0917,86,A,2023,5
3761,S0154,SUB0350,36,B,2026,6
3762,S0503,SUB0569,94,B+,2022,3
3763,S0251,SUB0646,91,F,2022,8
3764,S0744,SUB0737,37,A,2023,8
3765,S0920,SUB0165,48,A+,2026,2
3766,S0907,SUB0806,52,A+,2023,1
3767,S0430,SUB0225,90,A,2022,3
3768,S0109,SUB0295,41,A,2025,2
3769,S0946,SUB0763,52,F,2026,2
3770,S0547,SUB0239,39,A+,2025,8
3771,S0079,SUB0162,47,A,2024,4
3772,S0738,SUB0341,95,A+,2022,4
3773,S0594,SUB0728,78,F,2025,5
3774,S0375,SUB0216,84,A,2023,4
3775,S0517,SUB0234,71,A+,2026,1
3776,S0723,SUB0224,94,A,2023,3
3777,S0136,SUB0853,55,A,2023,8
3778,S0010,SUB0500,99,C,2023,6
3779,S0070,SUB0213,35,C,2024,2
3780,S0003,SUB0879,75,B+,2024,4
3781,S0532,SUB0213,77,B,2022,1
3782,S0417,SUB0830,71,B,2025,7
3783,S0055,SUB0238,83,B+,2026,6
3784,S0973,SUB0637,52,D,2025,5
3785,S0231,SUB0313,55,A+,2025,1
3786,S0566,SUB0517,85,F,2026,3
3787,S0362,SUB0875,64,B,2023,4
3788,S0685,SUB0641,78,F,2022,3
3789,S0955,SUB0645,67,B,2025,2
3790,S0837,SUB0309,66,A,2023,1
3791,S0873,SUB0534,43,D,2024,2
3792,S0502,SUB0718,91,F,2026,2
3793,S0186,SUB0476,43,B,2022,7
3794,S0604,SUB0304,75,D,2024,1
3795,S0708,SUB0731,86,F,2022,7
3796,S0026,SUB0724,44,B,2023,2
3797,S0508,SUB0427,62,A,2025,4
3798,S0798,SUB0958,73,C,2024,7
3799,S0084,SUB0143,48,B,2023,3
3800,S0502,SUB0217,60,B+,2025,2
3801,S0319,SUB0364,99,A+,2025,1
3802,S0790,SUB0156,81,C,2026,6
3803,S0480,SUB0479,76,A,2025,8
3804,S0384,SUB0848,67,B+,2023,2
3805,S0883,SUB0193,77,C,2024,4
3806,S0291,SUB0322,51,D,2023,5
3807,S0431,SUB0011,85,B+,2024,7
3808,S0692,SUB0584,86,A,2023,4
3809,S0670,SUB0320,73,B+,2025,5
3810,S0182,SUB0314,72,D,2025,6
3811,S0280,SUB0381,83,B+,2025,4
3812,S0597,SUB0251,54,B,2025,6
3813,S0435,SUB0118,74,B,2022,2
3814,S0898,SUB0513,36,B+,2022,4
3815,S0263,SUB0867,42,B,2023,2
3816,S0177,SUB0297,77,B+,2024,5
3817,S0705,SUB0023,100,A,2022,7
3818,S0245,SUB0751,52,C,2022,4
3819,S0491,SUB0393,38,C,2023,5
3820,S0107,SUB0986,95,B,2022,3
3821,S0840,SUB0940,58,A+,2023,4
3822,S0876,SUB0364,73,A,2023,8
3823,S0890,SUB0328,72,A,2022,6
